Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819904,1,OK,0.6881358,-0.3743265,-0.5946850,-0.1808275,88.072,-106.383,-162.081,0.0062405,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819904,1,OK,0.9267045,0.3194634,0.0930141,0.1746719,66.022,93.391,-300.291,0.0353923,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819912,1,OK,0.6881138,-0.3741467,-0.5947761,-0.1809835,88.074,-106.378,-162.094,0.0052015,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819912,1,OK,0.9268564,0.3183753,0.0946366,0.1749808,66.647,93.931,-300.034,0.0318318,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819920,1,OK,0.6880633,-0.3740241,-0.5948665,-0.1811319,88.073,-106.382,-162.083,0.0044090,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819920,1,OK,0.9257346,0.3187062,0.0939961,0.1805730,67.329,94.511,-300.224,0.0405215,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819928,1,OK,0.6881199,-0.3742063,-0.5947379,-0.1809626,88.067,-106.382,-162.077,0.0051512,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819928,1,OK,0.9259689,0.3173943,0.0966221,0.1802961,67.627,94.808,-300.198,0.0484467,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819936,1,OK,0.6880813,-0.3739127,-0.5948798,-0.1812498,88.056,-106.376,-162.090,0.0030769,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819936,1,OK,0.9260295,0.3163136,0.0985483,0.1808406,67.896,95.066,-300.172,0.0491292,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819944,1,OK,0.6880230,-0.3738110,-0.5949684,-0.1813900,88.062,-106.374,-162.077,0.0015539,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819944,1,OK,0.9260114,0.3160976,0.0995319,0.1807725,68.362,95.413,-300.107,0.0308291,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819952,1,OK,0.6879802,-0.3737219,-0.5950247,-0.1815509,88.051,-106.379,-162.048,0.0014957,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819952,1,OK,0.9259079,0.3154294,0.0994806,0.1824897,68.772,95.585,-300.196,0.0348601,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819960,1,OK,0.6879556,-0.3736812,-0.5950734,-0.1815685,88.059,-106.383,-162.055,0.0019115,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819960,1,OK,0.9258121,0.3151389,0.1015799,0.1823207,68.749,95.716,-300.160,0.0456199,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819968,1,OK,0.6879459,-0.3736553,-0.5950857,-0.1816183,88.058,-106.381,-162.053,0.0020618,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819968,1,OK,0.9257562,0.3151599,0.1026314,0.1819794,68.811,95.840,-300.131,0.0428470,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819976,1,OK,0.6879228,-0.3737084,-0.5950882,-0.1815882,88.066,-106.382,-162.044,0.0021133,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819976,1,OK,0.9261309,0.3143670,0.1041262,0.1805897,68.920,95.859,-300.170,0.0259718,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819984,1,OK,0.6879134,-0.3737124,-0.5951027,-0.1815683,88.066,-106.387,-162.038,0.0015533,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819984,1,OK,0.9262314,0.3133427,0.1046546,0.1815464,69.018,95.859,-300.080,0.0431325,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1819992,1,OK,0.6879492,-0.3738953,-0.5949938,-0.1814128,88.064,-106.390,-162.019,0.0019578,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1819992,1,OK,0.9256696,0.3131539,0.1040569,0.1850474,69.136,96.011,-300.165,0.0473127,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820000,1,OK,0.6879397,-0.3738583,-0.5950069,-0.1814819,88.061,-106.388,-162.017,0.0018656,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820000,1,OK,0.9256977,0.3138973,0.1029537,0.1842628,68.624,95.712,-300.003,0.0758404,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820008,1,OK,0.6879146,-0.3738485,-0.5950480,-0.1814626,88.074,-106.390,-162.032,0.0016376,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820008,1,OK,0.9260452,0.3141906,0.1031741,0.1818781,68.657,95.776,-300.018,0.0404784,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820016,1,OK,0.6880197,-0.3741892,-0.5948452,-0.1810262,88.083,-106.391,-162.053,0.0035596,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820016,1,OK,0.9267435,0.3119576,0.1008264,0.1834747,68.641,96.074,-299.276,0.0299404,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820024,1,OK,0.6880438,-0.3741280,-0.5948469,-0.1810555,88.078,-106.389,-162.077,0.0033363,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820024,1,OK,0.9278441,0.3104405,0.0989409,0.1815014,68.259,95.827,-298.922,0.0324807,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820032,1,OK,0.6880614,-0.3741540,-0.5948138,-0.1810436,88.078,-106.385,-162.072,0.0042378,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820032,1,OK,0.9286786,0.3098145,0.0978550,0.1788726,67.504,95.686,-298.777,0.0473693,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820040,1,OK,0.6880865,-0.3742399,-0.5947423,-0.1810054,88.067,-106.385,-162.063,0.0042845,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820040,1,OK,0.9296843,0.3091884,0.0962987,0.1755455,66.634,95.269,-298.475,0.0381964,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820048,1,OK,0.6881502,-0.3743798,-0.5946474,-0.1807859,88.071,-106.381,-162.080,0.0050090,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820048,1,OK,0.9307346,0.3085568,0.0932361,0.1727220,65.633,94.520,-298.031,0.0340030,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820056,1,OK,0.6882004,-0.3744118,-0.5945708,-0.1807805,88.054,-106.377,-162.074,0.0052480,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820056,1,OK,0.9321827,0.3089939,0.0902229,0.1655837,64.267,93.799,-297.990,0.0477226,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820064,1,OK,0.6882242,-0.3745497,-0.5944836,-0.1806911,88.050,-106.377,-162.060,0.0054180,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820064,1,OK,0.9333540,0.3102785,0.0869365,0.1581757,62.590,92.919,-298.081,0.0470501,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820072,1,OK,0.6881513,-0.3743639,-0.5946201,-0.1809047,88.052,-106.379,-162.060,0.0034729,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820072,1,OK,0.9350320,0.3109112,0.0862093,0.1470286,60.488,91.749,-298.142,0.0325303,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820080,1,OK,0.6880731,-0.3740562,-0.5948208,-0.1811783,88.061,-106.374,-162.076,0.0022390,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820080,1,OK,0.9369191,0.3113814,0.0853641,0.1339297,58.360,90.394,-298.126,0.0345816,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820088,1,OK,0.6881372,-0.3742076,-0.5946839,-0.1810718,88.045,-106.368,-162.046,0.0027804,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820088,1,OK,0.9383508,0.3121275,0.0824970,0.1235657,56.065,89.127,-298.536,0.0400336,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820096,1,OK,0.6881088,-0.3741941,-0.5946859,-0.1812009,88.033,-106.370,-162.010,0.0022424,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820096,1,OK,0.9394734,0.3138478,0.0806392,0.1112950,53.605,87.948,-298.727,0.0298791,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820104,1,OK,0.6880658,-0.3741935,-0.5947172,-0.1812627,88.034,-106.370,-161.995,0.0024431,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820104,1,OK,0.9401426,0.3159739,0.0779064,0.1011083,51.084,86.795,-298.932,0.0381129,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820112,1,OK,0.6880894,-0.3742157,-0.5947025,-0.1811755,88.040,-106.361,-162.023,0.0027437,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820112,1,OK,0.9409044,0.3176683,0.0758653,0.0896115,48.691,85.581,-299.061,0.0369376,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820120,1,OK,0.6880396,-0.3740894,-0.5948024,-0.1812973,88.048,-106.358,-162.013,0.0025339,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820120,1,OK,0.9410551,0.3202503,0.0718475,0.0818108,46.491,84.547,-299.479,0.0462212,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820128,1,OK,0.6879440,-0.3737751,-0.5949853,-0.1817078,88.041,-106.358,-161.997,0.0030214,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820128,1,OK,0.9413760,0.3225700,0.0695943,0.0701176,44.556,83.551,-299.942,0.0483896,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820136,1,OK,0.6878942,-0.3736080,-0.5951130,-0.1818218,88.051,-106.359,-162.009,0.0047449,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820136,1,OK,0.9412004,0.3254434,0.0674980,0.0606011,42.780,82.721,-300.426,0.0413289,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820144,1,OK,0.6878594,-0.3733799,-0.5952356,-0.1820205,88.055,-106.352,-162.029,0.0055704,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820144,1,OK,0.9412305,0.3270812,0.0677793,0.0500905,40.476,81.791,-300.750,0.0477817,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820152,1,OK,0.6877897,-0.3731324,-0.5954048,-0.1822379,88.061,-106.349,-162.043,0.0069997,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820152,1,OK,0.9412156,0.3285221,0.0657456,0.0431743,38.891,81.220,-301.190,0.0345537,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820160,1,OK,0.6878767,-0.3734011,-0.5952231,-0.1819524,88.058,-106.349,-162.051,0.0054147,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820160,1,OK,0.9413078,0.3291736,0.0657431,0.0355282,37.426,80.983,-301.647,0.0404461,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820168,1,OK,0.6878374,-0.3733090,-0.5953058,-0.1820195,88.068,-106.350,-162.068,0.0059387,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820168,1,OK,0.9415066,0.3292957,0.0661411,0.0274782,35.901,80.868,-301.781,0.0399953,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820176,1,OK,0.6878406,-0.3732589,-0.5953179,-0.1820707,88.071,-106.341,-162.079,0.0059012,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820176,1,OK,0.9418518,0.3288491,0.0657875,0.0211067,34.624,80.614,-301.699,0.0450456,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820184,1,OK,0.6879141,-0.3734748,-0.5951852,-0.1817840,88.079,-106.338,-162.085,0.0036866,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820184,1,OK,0.9419795,0.3288403,0.0650415,0.0175570,33.769,80.445,-301.558,0.0323525,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820192,1,OK,0.6879561,-0.3736288,-0.5950758,-0.1816666,88.076,-106.341,-162.075,0.0032045,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820192,1,OK,0.9425184,0.3274784,0.0654805,0.0113700,33.076,80.131,-301.334,0.0329614,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820200,1,OK,0.6880235,-0.3738020,-0.5949452,-0.1814827,88.073,-106.339,-162.085,0.0027992,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820200,1,OK,0.9426816,0.3269768,0.0664217,0.0050659,32.334,79.995,-301.212,0.0453246,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820208,1,OK,0.6880542,-0.3739972,-0.5948523,-0.1812684,88.082,-106.339,-162.084,0.0031263,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820208,1,OK,0.9429487,0.3261160,0.0670286,0.0017995,31.425,79.793,-301.090,0.0439598,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820216,1,OK,0.6879998,-0.3738695,-0.5949648,-0.1813689,88.094,-106.339,-162.097,0.0022545,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820216,1,OK,0.9432833,0.3250028,0.0676455,-0.0037391,30.646,79.525,-300.998,0.0322185,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820224,1,OK,0.6880247,-0.3739419,-0.5949376,-0.1812147,88.104,-106.339,-162.117,0.0026808,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820224,1,OK,0.9433745,0.3246925,0.0673019,-0.0094743,29.418,79.260,-300.769,0.0397724,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820232,1,OK,0.6881729,-0.3743876,-0.5946182,-0.1807794,88.099,-106.335,-162.108,0.0065387,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820232,1,OK,0.9434891,0.3242698,0.0662471,-0.0169931,27.852,78.865,-300.362,0.0429741,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820240,1,OK,0.6881801,-0.3744780,-0.5945533,-0.1807782,88.091,-106.334,-162.081,0.0069384,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820240,1,OK,0.9433110,0.3240992,0.0666650,-0.0260752,26.341,78.559,-300.446,0.0439423,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820248,1,OK,0.6881743,-0.3744378,-0.5945691,-0.1808315,88.089,-106.333,-162.084,0.0071216,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820248,1,OK,0.9430346,0.3242529,0.0660688,-0.0343624,24.671,78.087,-300.516,0.0413922,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820256,1,OK,0.6881750,-0.3743918,-0.5946052,-0.1808054,88.093,-106.337,-162.100,0.0069458,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820256,1,OK,0.9425781,0.3255020,0.0625014,-0.0410919,22.739,77.646,-300.519,0.0454398,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820264,1,OK,0.6882253,-0.3745729,-0.5944737,-0.1806713,88.085,-106.338,-162.081,0.0072933,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820264,1,OK,0.9418991,0.3266106,0.0605677,-0.0498313,20.957,77.250,-300.808,0.0424573,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820272,1,OK,0.6881596,-0.3744226,-0.5945756,-0.1808975,88.081,-106.345,-162.059,0.0059407,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820272,1,OK,0.9408361,0.3271680,0.0630075,-0.0617947,19.082,77.003,-301.146,0.0499782,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820280,1,OK,0.6881295,-0.3743271,-0.5946550,-0.1809486,88.089,-106.348,-162.073,0.0052538,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820280,1,OK,0.9390327,0.3278786,0.0698286,-0.0764010,17.635,76.815,-301.398,0.0360784,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820288,1,OK,0.6881188,-0.3742110,-0.5947229,-0.1810065,88.093,-106.347,-162.091,0.0045784,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820288,1,OK,0.9375994,0.3277298,0.0763066,-0.0876238,16.353,76.490,-301.698,0.0403480,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820296,1,OK,0.6882133,-0.3745188,-0.5944855,-0.1807903,88.078,-106.340,-162.057,0.0061873,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820296,1,OK,0.9365855,0.3279361,0.0795508,-0.0945366,15.601,76.477,-302.022,0.0416978,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820304,1,OK,0.6882262,-0.3746455,-0.5944002,-0.1807586,88.065,-106.344,-162.017,0.0068496,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820304,1,OK,0.9352640,0.3283998,0.0850551,-0.1009968,15.497,76.534,-302.319,0.0444611,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820312,1,OK,0.6880714,-0.3741329,-0.5947466,-0.1812701,88.072,-106.347,-162.037,0.0022831,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820312,1,OK,0.9347115,0.3273634,0.0913870,-0.1039041,16.085,76.528,-302.349,0.0459785,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820320,1,OK,0.6879934,-0.3738840,-0.5949320,-0.1814708,88.084,-106.344,-162.047,0.0017846,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820320,1,OK,0.9349394,0.3250390,0.0970513,-0.1040146,17.006,76.340,-302.134,0.0421370,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820328,1,OK,0.6879061,-0.3736320,-0.5951001,-0.1817695,88.083,-106.352,-162.033,0.0026457,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820328,1,OK,0.9357601,0.3229140,0.1007839,-0.0996107,18.322,76.520,-301.686,0.0352507,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820336,1,OK,0.6879034,-0.3737216,-0.5950663,-0.1817064,88.084,-106.359,-162.015,0.0020315,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820336,1,OK,0.9358904,0.3192664,0.1083112,-0.1022096,19.706,76.628,-300.975,0.0412197,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820344,1,OK,0.6878590,-0.3735614,-0.5951876,-0.1818065,88.097,-106.362,-162.042,0.0022830,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820344,1,OK,0.9359081,0.3151955,0.1171027,-0.1049511,20.874,76.540,-300.271,0.0396570,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820352,1,OK,0.6879177,-0.3737022,-0.5950981,-0.1815878,88.100,-106.359,-162.065,0.0019941,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820352,1,OK,0.9360668,0.3100639,0.1258218,-0.1086654,21.841,75.934,-299.387,0.0399375,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820360,1,OK,0.6879209,-0.3737420,-0.5950697,-0.1815867,88.098,-106.363,-162.053,0.0019479,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820360,1,OK,0.9362505,0.3071373,0.1298538,-0.1106329,22.498,75.166,-298.436,0.0371009,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820368,1,OK,0.6878878,-0.3736811,-0.5951040,-0.1817251,88.089,-106.371,-162.028,0.0017154,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820368,1,OK,0.9353171,0.3041324,0.1353777,-0.1198265,22.667,74.088,-297.127,0.0444878,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820376,1,OK,0.6879504,-0.3739170,-0.5949762,-0.1814212,88.095,-106.381,-162.040,0.0026065,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820376,1,OK,0.9338532,0.3014754,0.1410334,-0.1309214,22.052,72.758,-295.467,0.0430654,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820384,1,OK,0.6879287,-0.3739032,-0.5949947,-0.1814715,88.097,-106.384,-162.040,0.0022321,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820384,1,OK,0.9331869,0.2982128,0.1439741,-0.1396521,20.463,71.363,-293.586,0.0466137,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820392,1,OK,0.6879808,-0.3740773,-0.5948788,-0.1812949,88.098,-106.388,-162.037,0.0040851,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820392,1,OK,0.9303718,0.2947974,0.1518568,-0.1563405,18.438,70.122,-291.967,0.0489326,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820400,1,OK,0.6880142,-0.3741899,-0.5948017,-0.1811889,88.097,-106.396,-162.034,0.0039606,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820400,1,OK,0.9244904,0.2927800,0.1659220,-0.1790736,16.333,68.381,-292.201,0.0421593,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820408,1,OK,0.6881183,-0.3745462,-0.5945795,-0.1807859,88.100,-106.397,-162.040,0.0056719,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820408,1,OK,0.9181894,0.2920905,0.1796372,-0.1983478,14.683,66.700,-293.309,0.0411321,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820416,1,OK,0.6881501,-0.3747040,-0.5944807,-0.1806627,88.096,-106.397,-162.030,0.0069763,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820416,1,OK,0.9131702,0.2891184,0.1910258,-0.2145690,12.973,66.072,-293.066,0.0409635,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820424,1,OK,0.6881136,-0.3745803,-0.5945406,-0.1808611,88.082,-106.400,-162.007,0.0046588,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820424,1,OK,0.9072747,0.2846335,0.2038242,-0.2330066,11.156,65.945,-291.993,0.0375020,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820432,1,OK,0.6880315,-0.3742615,-0.5947393,-0.1811798,88.083,-106.403,-162.017,0.0035629,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820432,1,OK,0.8997268,0.2805341,0.2188782,-0.2527542,9.328,65.251,-291.683,0.0296638,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820440,1,OK,0.6879599,-0.3740230,-0.5948979,-0.1814232,88.088,-106.400,-162.015,0.0030217,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820440,1,OK,0.8936309,0.2795207,0.2297099,-0.2655662,8.062,64.463,-292.325,0.0423746,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820448,1,OK,0.6879419,-0.3740007,-0.5949264,-0.1814442,88.091,-106.401,-162.017,0.0026431,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820448,1,OK,0.8880917,0.2767755,0.2387387,-0.2787334,6.931,64.168,-292.201,0.0410352,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1820456,1,OK,0.6878970,-0.3737637,-0.5950525,-0.1816890,88.084,-106.400,-162.020,0.0032806,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1820456,1,OK,0.8844293,0.2719396,0.2444147,-0.2899915,5.691,64.449,-290.637,0.0444892,0
