Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733808,1,OK,0.7949644,0.4739502,-0.1722817,-0.3372266,-58.371,-82.424,-228.372,0.0471547,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733808,1,OK,0.8159301,0.5184088,-0.1663325,0.1945351,-13.377,16.328,-259.739,0.0510587,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733808,1,OK,0.7046901,-0.3985596,-0.5554014,-0.1899773,101.286,-117.159,-161.942,0.0038045,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733816,1,OK,0.7943375,0.4743104,-0.1713120,-0.3386884,-58.337,-82.339,-228.509,0.0534763,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733816,1,OK,0.8159867,0.5180505,-0.1666671,0.1949651,-13.447,16.173,-259.807,0.0524944,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733816,1,OK,0.7047156,-0.3986184,-0.5553375,-0.1899463,101.283,-117.153,-161.931,0.0033614,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733824,1,OK,0.7938227,0.4747100,-0.1705855,-0.3397006,-58.295,-82.234,-228.559,0.0599214,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733824,1,OK,0.8157962,0.5181344,-0.1667022,0.1955087,-13.392,16.298,-259.915,0.0420624,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733824,1,OK,0.7047066,-0.3986004,-0.5553601,-0.1899514,101.289,-117.152,-161.946,0.0033016,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733832,1,OK,0.7943927,0.4745266,-0.1715594,-0.3381304,-58.204,-82.129,-228.680,0.0534620,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733832,1,OK,0.8158995,0.5183234,-0.1662374,0.1949719,-13.289,16.382,-259.914,0.0513479,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733832,1,OK,0.7047353,-0.3987140,-0.5552786,-0.1898445,101.292,-117.149,-161.938,0.0031900,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733840,1,OK,0.7950538,0.4741419,-0.1723467,-0.3367127,-58.211,-82.153,-228.759,0.0511519,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733840,1,OK,0.8159241,0.5182067,-0.1663552,0.1950783,-13.303,16.283,-259.823,0.0511066,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733840,1,OK,0.7047025,-0.3986299,-0.5553292,-0.1899949,101.284,-117.150,-161.921,0.0030947,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733848,1,OK,0.7951212,0.4743233,-0.1731588,-0.3358804,-58.275,-82.102,-228.813,0.0503103,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733848,1,OK,0.8159403,0.5181279,-0.1664369,0.1951504,-13.317,16.197,-259.737,0.0511772,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733848,1,OK,0.7047877,-0.3988561,-0.5551342,-0.1897736,101.280,-117.146,-161.916,0.0033199,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733856,1,OK,0.7943886,0.4750037,-0.1724087,-0.3370363,-58.476,-82.272,-229.128,0.0568752,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733856,1,OK,0.8159712,0.5180170,-0.1665005,0.1952612,-13.335,16.103,-259.689,0.0508039,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733856,1,OK,0.7048310,-0.3989835,-0.5550525,-0.1895842,101.286,-117.149,-161.920,0.0047315,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733864,1,OK,0.7939494,0.4758040,-0.1732286,-0.3365214,-58.485,-82.309,-229.638,0.0527172,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733864,1,OK,0.8159915,0.5180050,-0.1665225,0.1951893,-13.338,16.038,-259.628,0.0509939,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733864,1,OK,0.7048510,-0.3990377,-0.5550234,-0.1894808,101.292,-117.150,-161.929,0.0049516,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733872,1,OK,0.7938206,0.4765304,-0.1743915,-0.3351942,-58.549,-82.380,-229.956,0.0609763,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733872,1,OK,0.8159934,0.5179786,-0.1665674,0.1952133,-13.351,15.970,-259.559,0.0508022,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733872,1,OK,0.7048674,-0.3991118,-0.5549782,-0.1893961,101.293,-117.152,-161.936,0.0054942,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733880,1,OK,0.7939116,0.4768252,-0.1750808,-0.3341988,-58.811,-82.598,-230.783,0.0611999,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733880,1,OK,0.8160406,0.5179383,-0.1665273,0.1951570,-13.358,15.895,-259.511,0.0520785,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733880,1,OK,0.7048286,-0.3989603,-0.5550795,-0.1895631,101.293,-117.149,-161.951,0.0039929,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733888,1,OK,0.7929314,0.4779379,-0.1748179,-0.3350729,-58.713,-82.337,-231.072,0.0662172,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733888,1,OK,0.8160343,0.5178561,-0.1666066,0.1953340,-13.365,15.833,-259.471,0.0520514,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733888,1,OK,0.7047542,-0.3987908,-0.5552323,-0.1897486,101.302,-117.147,-161.955,0.0032407,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733896,1,OK,0.7927195,0.4785936,-0.1746871,-0.3347064,-58.524,-82.191,-231.616,0.0603208,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733896,1,OK,0.8160479,0.5178251,-0.1666129,0.1953541,-13.355,15.784,-259.399,0.0526714,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733896,1,OK,0.7046896,-0.3985854,-0.5553820,-0.1899818,101.300,-117.145,-161.956,0.0033441,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733904,1,OK,0.7930724,0.4788620,-0.1764129,-0.3325744,-58.222,-81.936,-231.793,0.0574344,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733904,1,OK,0.8160434,0.5177792,-0.1666618,0.1954525,-13.352,15.737,-259.344,0.0523307,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733904,1,OK,0.7047331,-0.3987085,-0.5552814,-0.1898564,101.295,-117.145,-161.947,0.0030640,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733912,1,OK,0.7934249,0.4786077,-0.1773155,-0.3316184,-58.250,-81.957,-232.510,0.0466255,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733912,1,OK,0.8160530,0.5177385,-0.1666802,0.1955046,-13.351,15.696,-259.292,0.0529445,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733912,1,OK,0.7047077,-0.3986421,-0.5553393,-0.1899203,101.295,-117.147,-161.943,0.0030296,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733920,1,OK,0.7931399,0.4791740,-0.1774601,-0.3314052,-58.062,-81.732,-232.733,0.0542600,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733920,1,OK,0.8160571,0.5176996,-0.1667265,0.1955513,-13.354,15.668,-259.269,0.0536333,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733920,1,OK,0.7047906,-0.3988882,-0.5551592,-0.1896225,101.294,-117.147,-161.943,0.0032623,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733928,1,OK,0.7930083,0.4791927,-0.1772772,-0.3317907,-57.892,-81.309,-232.873,0.0549290,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733928,1,OK,0.8160600,0.5176469,-0.1668083,0.1956089,-13.360,15.649,-259.234,0.0544505,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733928,1,OK,0.7047638,-0.3987758,-0.5552388,-0.1897253,101.288,-117.150,-161.946,0.0030636,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733936,1,OK,0.7925910,0.4790167,-0.1768621,-0.3332602,-57.607,-80.797,-232.939,0.0546277,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733936,1,OK,0.8160380,0.5176364,-0.1669022,0.1956479,-13.380,15.641,-259.200,0.0551138,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733936,1,OK,0.7047567,-0.3987867,-0.5552286,-0.1897589,101.281,-117.149,-161.933,0.0034244,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733944,1,OK,0.7928203,0.4782723,-0.1772191,-0.3335939,-57.374,-80.273,-233.051,0.0521603,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733944,1,OK,0.8160344,0.5175870,-0.1670147,0.1956977,-13.410,15.616,-259.166,0.0546842,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733944,1,OK,0.7047635,-0.3988234,-0.5551936,-0.1897586,101.279,-117.147,-161.922,0.0030563,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733952,1,OK,0.7929161,0.4775792,-0.1763965,-0.3347932,-57.106,-79.617,-232.816,0.0554046,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733952,1,OK,0.8160430,0.5175167,-0.1671464,0.1957354,-13.443,15.604,-259.140,0.0549649,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733952,1,OK,0.7047035,-0.3986417,-0.5553211,-0.1899904,101.284,-117.144,-161.916,0.0028276,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733960,1,OK,0.7931304,0.4768738,-0.1757298,-0.3356405,-56.675,-78.813,-232.257,0.0508504,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733960,1,OK,0.8160676,0.5174253,-0.1672806,0.1957598,-13.478,15.596,-259.103,0.0541987,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733960,1,OK,0.7046342,-0.3984239,-0.5554897,-0.1902112,101.287,-117.148,-161.924,0.0039347,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733968,1,OK,0.7936385,0.4758846,-0.1757027,-0.3358577,-56.359,-78.293,-232.132,0.0541788,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733968,1,OK,0.8161334,0.5173843,-0.1672809,0.1955937,-13.524,15.581,-259.056,0.0538571,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733968,1,OK,0.7046595,-0.3984869,-0.5554405,-0.1901291,101.287,-117.150,-161.930,0.0034836,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733976,1,OK,0.7933852,0.4751606,-0.1750089,-0.3378375,-56.025,-77.776,-231.720,0.0523759,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733976,1,OK,0.8161562,0.5173161,-0.1674282,0.1955528,-13.583,15.570,-259.044,0.0536876,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733976,1,OK,0.7047401,-0.3987775,-0.5552520,-0.1897711,101.295,-117.154,-161.935,0.0029667,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733984,1,OK,0.7930983,0.4741810,-0.1735718,-0.3406175,-55.931,-77.351,-231.508,0.0569092,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733984,1,OK,0.8161816,0.5172281,-0.1676003,0.1955323,-13.653,15.568,-259.042,0.0540212,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733984,1,OK,0.7047170,-0.3987365,-0.5552984,-0.1898075,101.300,-117.155,-161.928,0.0027236,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,733992,1,OK,0.7928179,0.4734217,-0.1725875,-0.3428194,-55.884,-76.936,-231.075,0.0664505,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,733992,1,OK,0.8162127,0.5171519,-0.1677840,0.1954460,-13.726,15.569,-259.034,0.0544405,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,733992,1,OK,0.7047939,-0.3989071,-0.5551468,-0.1896070,101.296,-117.153,-161.934,0.0031958,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734000,1,OK,0.7936921,0.4722008,-0.1728606,-0.3423426,-55.890,-76.655,-230.661,0.0566561,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734000,1,OK,0.8162855,0.5171191,-0.1678179,0.1951996,-13.818,15.560,-259.024,0.0540851,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734000,1,OK,0.7047904,-0.3988851,-0.5551588,-0.1896308,101.297,-117.156,-161.937,0.0030741,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734008,1,OK,0.7934152,0.4717003,-0.1725423,-0.3438317,-55.720,-76.364,-229.828,0.0565475,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734008,1,OK,0.8163344,0.5170950,-0.1678770,0.1950082,-13.914,15.542,-259.045,0.0533158,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734008,1,OK,0.7047872,-0.3989517,-0.5551222,-0.1896098,101.296,-117.156,-161.919,0.0036064,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734016,1,OK,0.7939442,0.4708281,-0.1723072,-0.3439241,-55.893,-76.287,-229.558,0.0521355,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734016,1,OK,0.8163959,0.5170487,-0.1679607,0.1948013,-13.994,15.528,-259.046,0.0533801,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734016,1,OK,0.7047781,-0.3988944,-0.5551594,-0.1896550,101.301,-117.156,-161.931,0.0037660,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734024,1,OK,0.7941250,0.4701733,-0.1720097,-0.3445508,-56.075,-76.133,-229.135,0.0564727,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734024,1,OK,0.8164585,0.5169486,-0.1680594,0.1947198,-14.065,15.514,-259.068,0.0540191,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734024,1,OK,0.7048013,-0.3989698,-0.5551265,-0.1895066,101.307,-117.159,-161.955,0.0037216,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734032,1,OK,0.7939034,0.4698501,-0.1719869,-0.3455124,-56.035,-76.055,-228.976,0.0576616,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734032,1,OK,0.8165468,0.5168885,-0.1680459,0.1945205,-14.126,15.496,-259.100,0.0542187,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734032,1,OK,0.7048326,-0.3990450,-0.5550690,-0.1894002,101.304,-117.162,-161.963,0.0039279,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734040,1,OK,0.7939320,0.4697447,-0.1720701,-0.3455485,-55.807,-75.894,-228.698,0.0544826,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734040,1,OK,0.8165466,0.5169076,-0.1680815,0.1944395,-14.183,15.496,-259.125,0.0537341,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734040,1,OK,0.7048697,-0.3992070,-0.5549635,-0.1892303,101.303,-117.162,-161.956,0.0038463,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734048,1,OK,0.7940820,0.4691227,-0.1710355,-0.3465611,-55.824,-76.053,-228.555,0.0499688,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734048,1,OK,0.8165553,0.5169375,-0.1681214,0.1942890,-14.224,15.500,-259.159,0.0539817,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734048,1,OK,0.7048534,-0.3991199,-0.5550026,-0.1893595,101.295,-117.161,-161.940,0.0031298,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734056,1,OK,0.7940391,0.4691384,-0.1697589,-0.3472650,-55.713,-76.142,-228.684,0.0558713,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734056,1,OK,0.8166005,0.5169849,-0.1680194,0.1940609,-14.251,15.502,-259.184,0.0547087,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734056,1,OK,0.7048488,-0.3990374,-0.5550365,-0.1894514,101.290,-117.159,-161.939,0.0033581,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734064,1,OK,0.7942357,0.4692664,-0.1691975,-0.3469162,-55.230,-76.008,-228.326,0.0574200,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734064,1,OK,0.8166703,0.5170175,-0.1678791,0.1938018,-14.261,15.496,-259.205,0.0546322,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734064,1,OK,0.7048321,-0.3989737,-0.5550850,-0.1895055,101.291,-117.156,-161.952,0.0035153,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734072,1,OK,0.7945126,0.4687267,-0.1681893,-0.3475016,-54.893,-76.213,-227.953,0.0571680,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734072,1,OK,0.8167445,0.5170416,-0.1676724,0.1936035,-14.264,15.482,-259.223,0.0533079,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734072,1,OK,0.7047512,-0.3987805,-0.5552418,-0.1897533,101.297,-117.154,-161.944,0.0024656,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734080,1,OK,0.7946926,0.4686863,-0.1679091,-0.3472799,-54.780,-76.169,-227.747,0.0574085,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734080,1,OK,0.8167459,0.5170514,-0.1676374,0.1936019,-14.252,15.481,-259.243,0.0534015,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734080,1,OK,0.7047109,-0.3986564,-0.5553317,-0.1899006,101.293,-117.152,-161.945,0.0025201,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734088,1,OK,0.7950844,0.4681061,-0.1676493,-0.3472912,-54.870,-76.292,-227.545,0.0522063,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734088,1,OK,0.8167848,0.5170306,-0.1675401,0.1935775,-14.231,15.482,-259.259,0.0533127,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734088,1,OK,0.7046969,-0.3985695,-0.5553930,-0.1899560,101.296,-117.153,-161.960,0.0029420,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734096,1,OK,0.7946101,0.4682810,-0.1675061,-0.3482088,-54.934,-76.239,-227.422,0.0535216,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734096,1,OK,0.8168305,0.5170751,-0.1673365,0.1934419,-14.188,15.493,-259.274,0.0526076,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734096,1,OK,0.7047167,-0.3986541,-0.5553371,-0.1898684,101.288,-117.152,-161.950,0.0028674,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734104,1,OK,0.7945129,0.4681889,-0.1674095,-0.3486006,-54.937,-76.207,-227.224,0.0618607,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734104,1,OK,0.8168670,0.5171634,-0.1670575,0.1932930,-14.141,15.504,-259.271,0.0517495,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734104,1,OK,0.7047043,-0.3986212,-0.5553452,-0.1899598,101.278,-117.152,-161.927,0.0020654,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734112,1,OK,0.7950129,0.4674852,-0.1674303,-0.3483951,-54.916,-76.315,-227.040,0.0551280,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734112,1,OK,0.8168785,0.5172582,-0.1668143,0.1932006,-14.079,15.523,-259.251,0.0513936,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734112,1,OK,0.7047204,-0.3986653,-0.5553194,-0.1898827,101.279,-117.154,-161.928,0.0026001,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734120,1,OK,0.7949342,0.4678435,-0.1664661,-0.3485558,-54.913,-76.540,-226.782,0.0555754,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734120,1,OK,0.8169723,0.5172783,-0.1664939,0.1930265,-14.009,15.524,-259.248,0.0517677,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734120,1,OK,0.7047983,-0.3988487,-0.5551692,-0.1896475,101.281,-117.156,-161.945,0.0034039,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734128,1,OK,0.7945981,0.4682823,-0.1659757,-0.3489666,-54.992,-76.981,-226.850,0.0574870,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734128,1,OK,0.8170721,0.5172360,-0.1662034,0.1929679,-13.936,15.521,-259.243,0.0517115,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734128,1,OK,0.7047921,-0.3988651,-0.5551846,-0.1895908,101.288,-117.159,-161.962,0.0033186,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734136,1,OK,0.7943183,0.4688883,-0.1661624,-0.3487009,-55.157,-77.261,-227.070,0.0509844,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734136,1,OK,0.8171565,0.5171673,-0.1659872,0.1929803,-13.865,15.525,-259.227,0.0508267,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734136,1,OK,0.7047183,-0.3987098,-0.5553187,-0.1897994,101.287,-117.159,-161.947,0.0029120,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734144,1,OK,0.7944886,0.4689426,-0.1668847,-0.3478940,-55.224,-77.482,-227.322,0.0534379,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734144,1,OK,0.8171948,0.5171406,-0.1657972,0.1930535,-13.806,15.545,-259.195,0.0509563,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734144,1,OK,0.7047096,-0.3986569,-0.5553272,-0.1899178,101.274,-117.160,-161.929,0.0031744,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734152,1,OK,0.7945571,0.4692964,-0.1668026,-0.3472993,-55.182,-77.665,-227.420,0.0508085,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734152,1,OK,0.8172278,0.5171017,-0.1656818,0.1931170,-13.755,15.561,-259.171,0.0521841,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734152,1,OK,0.7047268,-0.3986541,-0.5553142,-0.1898981,101.269,-117.161,-161.939,0.0030071,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734160,1,OK,0.7938774,0.4704194,-0.1662242,-0.3476115,-54.997,-77.804,-227.526,0.0540861,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734160,1,OK,0.8172718,0.5170741,-0.1655472,0.1931198,-13.707,15.582,-259.150,0.0523563,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734160,1,OK,0.7047117,-0.3986738,-0.5553221,-0.1898893,101.268,-117.166,-161.929,0.0034855,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734168,1,OK,0.7930624,0.4715437,-0.1656812,-0.3482074,-54.907,-78.106,-228.106,0.0571436,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734168,1,OK,0.8173257,0.5170471,-0.1654385,0.1930574,-13.667,15.605,-259.108,0.0524309,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734168,1,OK,0.7046634,-0.3985464,-0.5554134,-0.1900689,101.261,-117.166,-161.913,0.0044760,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,734176,1,OK,0.7928698,0.4722911,-0.1656662,-0.3476396,-54.927,-78.491,-228.706,0.0608119,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,734176,1,OK,0.8173776,0.5169285,-0.1654131,0.1931770,-13.649,15.612,-259.053,0.0524099,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,734176,1,OK,0.7046379,-0.3984521,-0.5554844,-0.1901540,101.265,-117.169,-161.926,0.0052427,0
