Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142240,1,OK,0.6830441,-0.3846564,-0.5868665,-0.2026767,88.848,-116.071,-161.954,0.0075695,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142240,1,OK,0.8737240,0.4301977,-0.1125909,0.1971282,-8.167,16.983,-195.212,0.0426293,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142240,1,OK,0.8273048,0.2978552,-0.0564180,-0.4729335,13.872,-6.183,-187.690,0.0496486,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142248,1,OK,0.6830596,-0.3846926,-0.5868395,-0.2026340,88.848,-116.071,-161.960,0.0064868,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142248,1,OK,0.8737723,0.4302153,-0.1124214,0.1969723,-8.137,16.980,-195.213,0.0421765,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142248,1,OK,0.8272683,0.2978559,-0.0563923,-0.4729999,13.864,-6.154,-187.681,0.0502171,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142256,1,OK,0.6831204,-0.3848678,-0.5867220,-0.2024367,88.847,-116.070,-161.966,0.0055249,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142256,1,OK,0.8737797,0.4302246,-0.1123469,0.1969619,-8.103,16.983,-195.207,0.0417941,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142256,1,OK,0.8271256,0.2978773,-0.0563608,-0.4732397,13.860,-6.127,-187.688,0.0512281,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142264,1,OK,0.6831610,-0.3849228,-0.5866712,-0.2023423,88.848,-116.068,-161.990,0.0047514,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142264,1,OK,0.8737654,0.4302387,-0.1122661,0.1970404,-8.078,16.993,-195.191,0.0417343,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142264,1,OK,0.8270320,0.2978285,-0.0563767,-0.4734320,13.854,-6.110,-187.702,0.0511806,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142272,1,OK,0.6832050,-0.3850086,-0.5865870,-0.2022743,88.843,-116.066,-161.987,0.0049984,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142272,1,OK,0.8737413,0.4302798,-0.1122171,0.1970859,-8.065,17.000,-195.179,0.0417720,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142272,1,OK,0.8269237,0.2978095,-0.0564078,-0.4736295,13.851,-6.092,-187.706,0.0506637,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142280,1,OK,0.6832365,-0.3851002,-0.5865129,-0.2022087,88.834,-116.063,-161.970,0.0034213,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142280,1,OK,0.8737004,0.4304015,-0.1121627,0.1970324,-8.064,17.009,-195.178,0.0423220,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142280,1,OK,0.8267677,0.2978125,-0.0563529,-0.4739064,13.843,-6.071,-187.703,0.0512869,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142288,1,OK,0.6832036,-0.3850004,-0.5865602,-0.2023727,88.822,-116.062,-161.937,0.0051865,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142288,1,OK,0.8737325,0.4304393,-0.1121209,0.1968311,-8.062,16.998,-195.188,0.0426032,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142288,1,OK,0.8266769,0.2977739,-0.0564279,-0.4740800,13.841,-6.066,-187.706,0.0512579,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142296,1,OK,0.6831706,-0.3848820,-0.5866323,-0.2025002,88.817,-116.061,-161.937,0.0064713,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142296,1,OK,0.8737703,0.4304861,-0.1120114,0.1966228,-8.065,16.983,-195.206,0.0425421,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142296,1,OK,0.8265602,0.2977670,-0.0563725,-0.4742945,13.827,-6.046,-187.699,0.0516616,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142304,1,OK,0.6832091,-0.3849798,-0.5865611,-0.2023907,88.814,-116.062,-161.942,0.0049139,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142304,1,OK,0.8737825,0.4305400,-0.1118788,0.1965261,-8.050,16.965,-195.225,0.0419171,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142304,1,OK,0.8264834,0.2977419,-0.0564148,-0.4744389,13.817,-6.039,-187.706,0.0511754,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142312,1,OK,0.6831577,-0.3848230,-0.5866683,-0.2025513,88.820,-116.062,-161.947,0.0071517,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142312,1,OK,0.8737966,0.4306071,-0.1117193,0.1964072,-8.011,16.960,-195.235,0.0413833,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142312,1,OK,0.8263569,0.2977454,-0.0564703,-0.4746504,13.818,-6.033,-187.718,0.0514049,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142320,1,OK,0.6831629,-0.3848194,-0.5866611,-0.2025616,88.819,-116.061,-161.947,0.0069369,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142320,1,OK,0.8737734,0.4306623,-0.1116055,0.1964539,-7.956,16.952,-195.277,0.0412182,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142320,1,OK,0.8261936,0.2977092,-0.0564445,-0.4749604,13.831,-6.040,-187.737,0.0519643,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142328,1,OK,0.6831243,-0.3847039,-0.5867301,-0.2027111,88.821,-116.058,-161.939,0.0083618,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142328,1,OK,0.8737771,0.4307531,-0.1114559,0.1963237,-7.893,16.944,-195.289,0.0415663,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142328,1,OK,0.8260880,0.2976442,-0.0563590,-0.4751950,13.871,-6.057,-187.749,0.0518014,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142336,1,OK,0.6830677,-0.3845534,-0.5868335,-0.2028882,88.822,-116.059,-161.937,0.0084967,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142336,1,OK,0.8737453,0.4308793,-0.1113033,0.1962750,-7.843,16.936,-195.319,0.0410271,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142336,1,OK,0.8260662,0.2975736,-0.0562375,-0.4752915,13.926,-6.061,-187.761,0.0508323,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142344,1,OK,0.6830710,-0.3846163,-0.5868075,-0.2028332,88.821,-116.060,-161.924,0.0095831,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142344,1,OK,0.8740654,0.4318164,-0.1094716,0.1938045,-7.771,16.877,-195.356,0.0588293,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142344,1,OK,0.8259897,0.2975078,-0.0560690,-0.4754855,13.997,-6.058,-187.772,0.0514955,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142352,1,OK,0.6830374,-0.3845078,-0.5868868,-0.2029224,88.822,-116.060,-161.935,0.0104178,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142352,1,OK,0.8741316,0.4319722,-0.1090884,0.1933744,-7.701,16.859,-195.392,0.0629247,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142352,1,OK,0.8247668,0.2970483,-0.0543562,-0.4780872,14.165,-5.759,-187.975,0.0597633,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142360,1,OK,0.6829984,-0.3844069,-0.5869652,-0.2030181,88.826,-116.058,-161.938,0.0105510,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142360,1,OK,0.8742339,0.4323843,-0.1085033,0.1923174,-7.573,16.826,-195.508,0.0735273,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142360,1,OK,0.8277655,0.2963540,-0.0544951,-0.4732957,14.996,-5.729,-187.809,0.0470230,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142368,1,OK,0.6829879,-0.3843724,-0.5869978,-0.2030244,88.834,-116.057,-161.953,0.0100178,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142368,1,OK,0.8740790,0.4330657,-0.1075271,0.1920365,-6.914,16.792,-195.958,0.0465742,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142368,1,OK,0.8275255,0.2962295,-0.0523475,-0.4740352,15.703,-5.884,-187.923,0.0500808,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142376,1,OK,0.6830135,-0.3844691,-0.5869525,-0.2028862,88.845,-116.055,-161.965,0.0086958,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142376,1,OK,0.8740189,0.4337610,-0.1066233,0.1912427,-6.663,16.662,-196.231,0.0467103,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142376,1,OK,0.8278472,0.2963857,-0.0500000,-0.4736290,16.419,-6.450,-187.941,0.0512768,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142384,1,OK,0.6830633,-0.3846158,-0.5868515,-0.2027327,88.847,-116.053,-161.972,0.0086212,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142384,1,OK,0.8736740,0.4343665,-0.1063066,0.1916205,-6.441,16.564,-196.536,0.0421942,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142384,1,OK,0.8278429,0.2976023,-0.0483840,-0.4730411,16.861,-7.172,-188.239,0.0494894,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142392,1,OK,0.6830443,-0.3845419,-0.5868942,-0.2028135,88.844,-116.049,-161.964,0.0077341,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142392,1,OK,0.8736900,0.4350414,-0.1054919,0.1904631,-6.293,16.512,-196.976,0.0420360,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142392,1,OK,0.8281315,0.2990503,-0.0470171,-0.4717590,17.159,-7.752,-188.786,0.0519378,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142400,1,OK,0.6830452,-0.3845205,-0.5869171,-0.2027847,88.850,-116.046,-161.979,0.0076976,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142400,1,OK,0.8735864,0.4352434,-0.1055727,0.1904322,-6.253,16.747,-197.375,0.0421522,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142400,1,OK,0.8282678,0.3009345,-0.0459468,-0.4704251,17.384,-8.082,-189.481,0.0507750,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142408,1,OK,0.6830747,-0.3846141,-0.5868760,-0.2026264,88.855,-116.045,-162.001,0.0072980,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142408,1,OK,0.8732669,0.4353772,-0.1058757,0.1914207,-6.232,17.139,-197.853,0.0434154,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142408,1,OK,0.8284668,0.3021775,-0.0463069,-0.4692410,17.506,-8.480,-190.452,0.0541312,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142416,1,OK,0.6830573,-0.3845463,-0.5869270,-0.2026663,88.860,-116.041,-162.010,0.0076912,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142416,1,OK,0.8730549,0.4350598,-0.1064635,0.1927787,-6.245,17.418,-198.374,0.0381167,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142416,1,OK,0.8302676,0.3028271,-0.0494215,-0.4653052,17.315,-8.306,-191.400,0.0525312,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142424,1,OK,0.6831013,-0.3846420,-0.5868513,-0.2025555,88.861,-116.035,-162.017,0.0055306,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142424,1,OK,0.8731544,0.4353210,-0.1062108,0.1918759,-6.227,17.911,-198.632,0.0443789,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142424,1,OK,0.8318156,0.3032292,-0.0527081,-0.4619056,16.901,-7.388,-192.417,0.0480199,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142432,1,OK,0.6830453,-0.3844824,-0.5869709,-0.2027007,88.867,-116.033,-162.017,0.0059497,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142432,1,OK,0.8732029,0.4346616,-0.1067601,0.1928428,-6.221,18.301,-198.684,0.0463881,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142432,1,OK,0.8335459,0.3035799,-0.0572746,-0.4579958,16.491,-6.165,-194.208,0.0454675,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142440,1,OK,0.6830202,-0.3844307,-0.5870214,-0.2027370,88.869,-116.035,-162.025,0.0079424,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142440,1,OK,0.8731274,0.4339529,-0.1072075,0.1945250,-6.274,18.737,-198.620,0.0459482,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142440,1,OK,0.8331044,0.3064647,-0.0590824,-0.4566461,16.405,-4.687,-196.754,0.0536475,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142448,1,OK,0.6830659,-0.3845658,-0.5869279,-0.2025976,88.869,-116.033,-162.024,0.0063979,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142448,1,OK,0.8731969,0.4334592,-0.1072259,0.1953023,-6.245,19.181,-198.785,0.0448628,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142448,1,OK,0.8342671,0.3082459,-0.0654301,-0.4524399,16.551,-4.485,-200.636,0.0464969,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142456,1,OK,0.6830833,-0.3845532,-0.5869034,-0.2026336,88.860,-116.028,-162.019,0.0075300,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142456,1,OK,0.8732123,0.4328623,-0.1076385,0.1963272,-6.256,19.549,-199.201,0.0415878,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142456,1,OK,0.8349201,0.3106306,-0.0689150,-0.4490744,16.458,-2.710,-203.363,0.0599952,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142464,1,OK,0.6830314,-0.3843805,-0.5870083,-0.2028324,88.858,-116.025,-162.007,0.0087437,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142464,1,OK,0.8732365,0.4327971,-0.1074339,0.1964755,-6.307,20.120,-199.466,0.0493144,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142464,1,OK,0.8358701,0.3137306,-0.0723957,-0.4445820,16.915,-1.325,-207.077,0.0539079,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142472,1,OK,0.6830985,-0.3846203,-0.5868483,-0.2026148,88.856,-116.022,-162.005,0.0082309,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142472,1,OK,0.8729931,0.4327529,-0.1081166,0.1972786,-6.475,20.636,-200.167,0.0508669,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142472,1,OK,0.8356661,0.3177408,-0.0746506,-0.4417355,18.163,-0.369,-211.932,0.0540074,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142480,1,OK,0.6831523,-0.3847888,-0.5867188,-0.2024884,88.849,-116.022,-161.988,0.0072224,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142480,1,OK,0.8722117,0.4338343,-0.1086316,0.1980751,-6.656,21.217,-201.559,0.0536234,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142480,1,OK,0.8363454,0.3218098,-0.0748744,-0.4374455,19.839,1.234,-216.742,0.0496344,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142488,1,OK,0.6831729,-0.3848266,-0.5866697,-0.2024893,88.843,-116.018,-161.969,0.0063691,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142488,1,OK,0.8713952,0.4352713,-0.1089979,0.1983148,-6.790,21.721,-203.807,0.0591149,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142488,1,OK,0.8371933,0.3260010,-0.0747426,-0.4327174,22.197,2.706,-221.971,0.0522316,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142496,1,OK,0.6831882,-0.3848593,-0.5866393,-0.2024638,88.840,-116.018,-161.967,0.0072157,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142496,1,OK,0.8701640,0.4379486,-0.1089574,0.1978484,-6.725,22.029,-207.395,0.0625779,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142496,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142504,1,OK,0.6831399,-0.3847168,-0.5867291,-0.2026373,88.838,-116.019,-161.961,0.0091461,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142504,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142504,1,OK,0.8377845,0.3366486,-0.0697980,-0.4241618,27.964,5.248,-233.057,0.0551121,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142512,1,OK,0.6832513,-0.3850299,-0.5864974,-0.2023373,88.832,-116.016,-161.952,0.0079406,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142512,1,OK,0.8652744,0.4490936,-0.1083165,0.1946348,-5.998,21.717,-218.412,0.0829841,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142512,1,OK,0.8335784,0.3452451,-0.0619627,-0.4267476,31.729,6.516,-238.935,0.0495679,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142520,1,OK,0.6832576,-0.3850453,-0.5864757,-0.2023495,88.834,-116.014,-161.953,0.0080454,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142520,1,OK,0.8633542,0.4506064,-0.1128692,0.1970632,-5.412,19.695,-229.569,0.0385058,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142520,1,OK,0.8347157,0.3513342,-0.0569603,-0.4202018,34.454,7.220,-244.082,0.0612668,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142528,1,OK,0.6832622,-0.3850232,-0.5864822,-0.2023576,88.833,-116.013,-161.951,0.0098427,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142528,1,OK,0.8626941,0.4512017,-0.1117066,0.1992424,-6.531,24.197,-232.781,0.0681588,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142528,1,OK,0.8378592,0.3560065,-0.0610541,-0.4092966,36.642,9.191,-248.943,0.0749403,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142536,1,OK,0.6831566,-0.3847517,-0.5866840,-0.2026455,88.837,-116.015,-161.957,0.0115653,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142536,1,OK,0.8637837,0.4465140,-0.1157499,0.2027435,-9.163,31.633,-229.072,0.0640665,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142536,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142544,1,OK,0.6831771,-0.3847510,-0.5866730,-0.2026091,88.838,-116.012,-161.971,0.0119907,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142544,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142544,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142552,1,OK,0.6831661,-0.3847464,-0.5867033,-0.2025674,88.847,-116.017,-161.984,0.0129237,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142552,1,OK,0.8627019,0.4461609,-0.1164679,0.2076562,-7.672,34.976,-240.012,0.0691352,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142552,1,OK,0.8487085,0.3702006,-0.0736345,-0.3704366,44.287,14.301,-263.539,0.1275553,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142560,1,OK,0.6830886,-0.3845140,-0.5868714,-0.2027826,88.854,-116.016,-162.007,0.0157245,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142560,1,OK,0.8630187,0.4433531,-0.1165586,0.2122517,-5.756,41.424,-233.890,0.0518963,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142560,1,OK,0.8568897,0.3709037,-0.0747175,-0.3501255,45.097,16.185,-265.637,0.0566426,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142568,1,OK,0.6830735,-0.3845208,-0.5868936,-0.2027565,88.863,-116.021,-162.015,0.0167150,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142568,1,OK,0.8627118,0.4442105,-0.1133679,0.2134319,-3.360,43.104,-235.977,0.0584363,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142568,1,OK,0.8557210,0.3756714,-0.0718582,-0.3484952,47.528,16.943,-269.460,0.0458829,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142576,1,OK,0.6831057,-0.3845961,-0.5868306,-0.2026874,88.856,-116.021,-162.010,0.0157087,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142576,1,OK,0.8616933,0.4459685,-0.1142249,0.2134232,-3.259,43.162,-239.140,0.0483886,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142576,1,OK,0.8560616,0.3795727,-0.0694964,-0.3438800,49.628,16.960,-272.928,0.0307423,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142584,1,OK,0.6831960,-0.3849153,-0.5866481,-0.2023051,88.866,-116.024,-162.022,0.0136519,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142584,1,OK,0.8600149,0.4491202,-0.1140540,0.2136751,-2.929,43.198,-242.311,0.0570520,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142584,1,OK,0.8567456,0.3825373,-0.0654535,-0.3396586,50.179,18.584,-273.659,0.0415944,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142592,1,OK,0.6830794,-0.3845438,-0.5869013,-0.2026709,88.867,-116.027,-162.044,0.0161190,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142592,1,OK,0.8594534,0.4499372,-0.1144827,0.2139864,-3.292,43.703,-242.538,0.0535785,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142592,1,OK,0.8584223,0.3845780,-0.0685015,-0.3324432,51.258,18.639,-275.791,0.0499003,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1142600,1,OK,0.6830669,-0.3844846,-0.5869533,-0.2026745,88.871,-116.027,-162.051,0.0164978,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,1142600,1,OK,0.8584497,0.4504742,-0.1153766,0.2163917,-3.212,44.292,-242.107,0.0554943,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1142600,1,OK,0.8597471,0.3859396,-0.0690186,-0.3272949,51.811,19.979,-276.687,0.0430558,0
