Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024376,1,OK,0.6941652,-0.4098656,-0.5738731,-0.1442725,98.427,-102.194,-162.174,0.0024341,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024376,1,OK,0.7899506,0.3130787,-0.0893643,-0.5195900,11.016,3.023,-222.132,0.0491422,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024376,1,OK,0.8876177,0.4132494,-0.1310455,0.1555214,-24.957,34.876,-218.137,0.0507739,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024384,1,OK,0.6941442,-0.4097502,-0.5739507,-0.1443921,98.428,-102.192,-162.176,0.0025840,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024384,1,OK,0.7920141,0.3048040,-0.0909629,-0.5210892,11.430,4.803,-220.037,0.0475093,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024384,1,OK,0.8884780,0.4116906,-0.1293776,0.1561384,-24.347,35.310,-217.471,0.0524016,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024392,1,OK,0.6940852,-0.4095466,-0.5741002,-0.1446590,98.425,-102.196,-162.163,0.0045267,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024392,1,OK,0.7930708,0.2967169,-0.0928155,-0.5238158,11.743,6.806,-217.969,0.0443491,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024392,1,OK,0.8892564,0.4105840,-0.1273107,0.1563194,-23.721,35.781,-216.488,0.0533319,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024400,1,OK,0.6940922,-0.4096169,-0.5740628,-0.1445753,98.427,-102.200,-162.160,0.0035941,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024400,1,OK,0.7940396,0.2891604,-0.0936372,-0.5264213,12.132,8.751,-215.838,0.0400629,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024400,1,OK,0.8899466,0.4095959,-0.1255580,0.1564016,-23.094,36.111,-215.713,0.0522885,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024408,1,OK,0.6941286,-0.4097728,-0.5739507,-0.1444034,98.427,-102.200,-162.167,0.0025772,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024408,1,OK,0.7957608,0.2816570,-0.0940297,-0.5278187,12.688,10.174,-213.908,0.0407059,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024408,1,OK,0.8904437,0.4085525,-0.1242816,0.1573177,-22.571,36.302,-215.308,0.0526497,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024416,1,OK,0.6940777,-0.4095360,-0.5741319,-0.1445995,98.438,-102.199,-162.195,0.0025334,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024416,1,OK,0.7974233,0.2747312,-0.0941159,-0.5289434,13.156,11.427,-211.919,0.0458238,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024416,1,OK,0.8906169,0.4075487,-0.1237782,0.1593252,-22.118,36.560,-215.006,0.0519685,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024424,1,OK,0.6940013,-0.4093154,-0.5743297,-0.1448050,98.451,-102.202,-162.211,0.0044750,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024424,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024424,1,OK,0.8910387,0.4068353,-0.1226992,0.1596247,-21.691,36.805,-214.734,0.0531378,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024432,1,OK,0.6940207,-0.4093234,-0.5742964,-0.1448215,98.446,-102.199,-162.213,0.0045703,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024432,1,OK,0.7963817,0.2641214,-0.0923483,-0.5361789,13.874,13.151,-208.789,0.0444777,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024432,1,OK,0.8916680,0.4062731,-0.1210258,0.1588178,-21.218,37.086,-214.344,0.0518600,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024440,1,OK,0.6940301,-0.4092598,-0.5743096,-0.1449038,98.435,-102.198,-162.216,0.0054639,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024440,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024440,1,OK,0.8922470,0.4054802,-0.1194262,0.1588031,-20.637,37.305,-213.921,0.0531205,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024448,1,OK,0.6939755,-0.4091156,-0.5744389,-0.1450603,98.439,-102.205,-162.221,0.0059744,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024448,1,OK,0.7973570,0.2545757,-0.0892002,-0.5398670,14.541,13.577,-205.304,0.0462622,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024448,1,OK,0.8925419,0.4046964,-0.1181486,0.1600960,-20.039,37.476,-213.565,0.0526710,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024456,1,OK,0.6939934,-0.4091866,-0.5743877,-0.1449765,98.439,-102.203,-162.223,0.0052210,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024456,1,OK,0.7956086,0.2512480,-0.0853655,-0.5446045,14.831,14.196,-203.146,0.0420949,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024456,1,OK,0.8930582,0.4040254,-0.1164754,0.1601373,-19.414,37.612,-213.193,0.0519831,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024464,1,OK,0.6940467,-0.4094437,-0.5742176,-0.1446696,98.441,-102.206,-162.228,0.0033205,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024464,1,OK,0.7951331,0.2482076,-0.0840071,-0.5468996,15.076,13.905,-201.605,0.0469607,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024464,1,OK,0.8933588,0.4042492,-0.1143349,0.1594368,-18.802,37.787,-212.872,0.0524700,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024472,1,OK,0.6941218,-0.4096539,-0.5740329,-0.1444469,98.434,-102.201,-162.228,0.0012375,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024472,1,OK,0.7950398,0.2456145,-0.0815479,-0.5485756,15.266,13.940,-199.656,0.0443449,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024472,1,OK,0.8934007,0.4040787,-0.1134313,0.1602774,-18.174,37.818,-212.845,0.0531745,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024480,1,OK,0.6941033,-0.4095215,-0.5741211,-0.1445601,98.434,-102.200,-162.239,0.0024935,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024480,1,OK,0.7959321,0.2435928,-0.0805554,-0.5483297,15.367,13.681,-198.149,0.0409987,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024480,1,OK,0.8934290,0.4040919,-0.1123612,0.1608393,-17.647,37.810,-212.874,0.0516687,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024488,1,OK,0.6941068,-0.4094993,-0.5741174,-0.1446209,98.429,-102.198,-162.232,0.0032559,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024488,1,OK,0.7963107,0.2421603,-0.0791851,-0.5486141,15.320,13.525,-196.543,0.0349263,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024488,1,OK,0.8934514,0.4041435,-0.1113235,0.1613064,-17.226,37.800,-212.847,0.0516365,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024496,1,OK,0.6941368,-0.4095916,-0.5740281,-0.1445703,98.419,-102.196,-162.212,0.0028179,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024496,1,OK,0.7955738,0.2410047,-0.0778406,-0.5503816,15.194,13.053,-195.152,0.0369872,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024496,1,OK,0.8934485,0.4044399,-0.1103186,0.1612698,-16.853,37.824,-212.753,0.0528863,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024504,1,OK,0.6941928,-0.4097409,-0.5738906,-0.1444246,98.411,-102.194,-162.205,0.0022208,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024504,1,OK,0.7968292,0.2402211,-0.0776957,-0.5489266,15.134,12.458,-193.793,0.0386098,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024504,1,OK,0.8934831,0.4045014,-0.1096662,0.1613686,-16.521,37.741,-212.792,0.0515519,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024512,1,OK,0.6941541,-0.4095905,-0.5740178,-0.1445312,98.422,-102.191,-162.218,0.0025034,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024512,1,OK,0.7972232,0.2397955,-0.0766921,-0.5486817,14.840,12.004,-192.475,0.0425884,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024512,1,OK,0.8933007,0.4046536,-0.1094278,0.1621569,-16.284,37.698,-212.889,0.0506172,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024520,1,OK,0.6941761,-0.4096991,-0.5739436,-0.1444124,98.425,-102.190,-162.219,0.0018453,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024520,1,OK,0.7971213,0.2397305,-0.0753304,-0.5490467,14.564,11.543,-191.233,0.0417040,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024520,1,OK,0.8932297,0.4046259,-0.1091722,0.1627880,-16.094,37.663,-212.910,0.0502945,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024528,1,OK,0.6942138,-0.4097367,-0.5738791,-0.1443809,98.417,-102.182,-162.225,0.0018304,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024528,1,OK,0.7972473,0.2400046,-0.0743215,-0.5488814,14.359,10.880,-190.130,0.0403138,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024528,1,OK,0.8933342,0.4048952,-0.1084903,0.1619992,-15.906,37.659,-212.894,0.0524500,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024536,1,OK,0.6942013,-0.4097122,-0.5739204,-0.1443460,98.427,-102.185,-162.240,0.0015855,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024536,1,OK,0.7975786,0.2417012,-0.0747359,-0.5475980,13.720,9.757,-189.484,0.0392150,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024536,1,OK,0.8931185,0.4049686,-0.1085509,0.1629616,-15.772,37.595,-212.967,0.0484584,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024544,1,OK,0.6941795,-0.4095753,-0.5740139,-0.1444680,98.423,-102.186,-162.246,0.0028744,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024544,1,OK,0.7959281,0.2442257,-0.0728620,-0.5491296,12.583,8.558,-189.297,0.0415380,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024544,1,OK,0.8929108,0.4052914,-0.1085167,0.1633197,-15.676,37.549,-213.018,0.0469236,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024552,1,OK,0.6941338,-0.4093826,-0.5741572,-0.1446641,98.421,-102.191,-162.247,0.0051332,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024552,1,OK,0.7947567,0.2463846,-0.0732698,-0.5498072,11.678,7.701,-189.113,0.0413881,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024552,1,OK,0.8928161,0.4054370,-0.1084573,0.1635156,-15.639,37.517,-213.078,0.0469023,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024560,1,OK,0.6941617,-0.4094754,-0.5740878,-0.1445431,98.420,-102.192,-162.250,0.0050144,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024560,1,OK,0.7954588,0.2481845,-0.0740988,-0.5478678,10.883,7.050,-189.073,0.0375723,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024560,1,OK,0.8928461,0.4055533,-0.1082286,0.1632147,-15.639,37.514,-213.089,0.0484844,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024568,1,OK,0.6940859,-0.4092075,-0.5743213,-0.1447378,98.438,-102.192,-162.285,0.0053865,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024568,1,OK,0.7962621,0.2497646,-0.0750303,-0.5458523,10.345,6.536,-188.992,0.0432714,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024568,1,OK,0.8927236,0.4057528,-0.1083256,0.1633245,-15.638,37.466,-213.208,0.0464981,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024576,1,OK,0.6940700,-0.4092295,-0.5743459,-0.1446538,98.451,-102.197,-162.296,0.0063790,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024576,1,OK,0.7967135,0.2501665,-0.0755104,-0.5449426,9.998,6.096,-188.899,0.0426960,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024576,1,OK,0.8926955,0.4057050,-0.1086109,0.1634069,-15.614,37.355,-213.344,0.0476145,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024584,1,OK,0.6940764,-0.4092786,-0.5743141,-0.1446109,98.448,-102.198,-162.281,0.0063124,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024584,1,OK,0.7973818,0.2507725,-0.0758777,-0.5436341,9.956,6.061,-188.892,0.0380200,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024584,1,OK,0.8922496,0.4060235,-0.1092806,0.1646006,-15.682,37.303,-213.476,0.0466068,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024592,1,OK,0.6941405,-0.4095183,-0.5741086,-0.1444407,98.427,-102.201,-162.255,0.0049888,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024592,1,OK,0.7980946,0.2509454,-0.0760365,-0.5424849,10.046,6.045,-188.865,0.0379710,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024592,1,OK,0.8919536,0.4061015,-0.1100912,0.1654698,-15.762,37.204,-213.573,0.0459697,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024600,1,OK,0.6941302,-0.4094577,-0.5741429,-0.1445254,98.421,-102.203,-162.255,0.0051018,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024600,1,OK,0.7980267,0.2506858,-0.0751226,-0.5428321,10.205,5.809,-188.889,0.0446744,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024600,1,OK,0.8918070,0.4061828,-0.1105051,0.1657842,-15.901,37.117,-213.571,0.0479179,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024608,1,OK,0.6941220,-0.4095033,-0.5741421,-0.1444389,98.434,-102.205,-162.264,0.0048263,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024608,1,OK,0.7985429,0.2509586,-0.0753776,-0.5419107,10.338,5.749,-188.856,0.0368218,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024608,1,OK,0.8916197,0.4065977,-0.1108672,0.1655328,-16.046,37.082,-213.620,0.0479711,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024616,1,OK,0.6941281,-0.4094912,-0.5741411,-0.1444474,98.429,-102.205,-162.261,0.0053602,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024616,1,OK,0.7984104,0.2514762,-0.0754218,-0.5418599,10.318,5.761,-188.870,0.0376090,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024616,1,OK,0.8913712,0.4068224,-0.1114752,0.1659102,-16.234,36.965,-213.815,0.0499090,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024624,1,OK,0.6941026,-0.4092947,-0.5742767,-0.1445880,98.436,-102.202,-162.282,0.0060477,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024624,1,OK,0.7976198,0.2520617,-0.0759293,-0.5426806,10.064,5.645,-188.848,0.0401949,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024624,1,OK,0.8910842,0.4070860,-0.1121885,0.1663240,-16.374,36.842,-213.997,0.0499245,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024632,1,OK,0.6941358,-0.4093827,-0.5742078,-0.1444531,98.438,-102.196,-162.302,0.0052148,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024632,1,OK,0.7966609,0.2532225,-0.0757325,-0.5435756,9.571,5.542,-188.785,0.0375843,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024632,1,OK,0.8909578,0.4072945,-0.1125403,0.1662532,-16.484,36.718,-214.107,0.0488592,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024640,1,OK,0.6941489,-0.4094234,-0.5741637,-0.1444499,98.434,-102.193,-162.291,0.0042935,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024640,1,OK,0.7950124,0.2546258,-0.0759888,-0.5452950,9.058,5.249,-188.745,0.0396146,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024640,1,OK,0.8907809,0.4076459,-0.1127013,0.1662307,-16.580,36.590,-214.214,0.0474070,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024648,1,OK,0.6941906,-0.4096134,-0.5740276,-0.1442518,98.434,-102.192,-162.277,0.0039763,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024648,1,OK,0.7943840,0.2559627,-0.0769348,-0.5454523,8.556,4.823,-188.697,0.0443684,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024648,1,OK,0.8905174,0.4081169,-0.1129989,0.1662848,-16.583,36.443,-214.369,0.0473867,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024656,1,OK,0.6941660,-0.4095023,-0.5740985,-0.1444033,98.426,-102.194,-162.260,0.0048835,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024656,1,OK,0.7939550,0.2576432,-0.0771147,-0.5452603,8.056,4.357,-188.563,0.0429204,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024656,1,OK,0.8902059,0.4086841,-0.1131987,0.1664238,-16.598,36.263,-214.587,0.0471756,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024664,1,OK,0.6941199,-0.4093496,-0.5742324,-0.1445255,98.434,-102.196,-162.274,0.0059305,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024664,1,OK,0.7941495,0.2589680,-0.0774536,-0.5443006,7.576,3.703,-188.481,0.0427113,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024664,1,OK,0.8900630,0.4092386,-0.1131337,0.1658684,-16.625,36.086,-214.751,0.0477142,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024672,1,OK,0.6940733,-0.4091886,-0.5743729,-0.1446468,98.446,-102.196,-162.286,0.0067063,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024672,1,OK,0.7949545,0.2605058,-0.0780311,-0.5423055,7.185,3.267,-188.487,0.0400491,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024672,1,OK,0.8898768,0.4098094,-0.1131686,0.1654339,-16.665,35.937,-214.919,0.0444103,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024680,1,OK,0.6940364,-0.4090907,-0.5744741,-0.1446990,98.457,-102.198,-162.287,0.0080808,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024680,1,OK,0.7953309,0.2615197,-0.0781800,-0.5412432,6.843,2.812,-188.426,0.0447678,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024680,1,OK,0.8896818,0.4104789,-0.1131217,0.1648540,-16.692,35.787,-215.115,0.0475476,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024688,1,OK,0.6940612,-0.4091273,-0.5744340,-0.1446360,98.450,-102.199,-162.290,0.0076526,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024688,1,OK,0.7955338,0.2623588,-0.0786587,-0.5404689,6.700,2.413,-188.357,0.0413706,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024688,1,OK,0.8894811,0.4105947,-0.1135966,0.1653214,-16.737,35.663,-215.282,0.0472496,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024696,1,OK,0.6940462,-0.4090976,-0.5744583,-0.1446955,98.456,-102.195,-162.285,0.0079824,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024696,1,OK,0.7967205,0.2629876,-0.0788874,-0.5383778,6.702,2.241,-188.394,0.0430074,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024696,1,OK,0.8895225,0.4107168,-0.1135254,0.1648437,-16.781,35.625,-215.292,0.0459131,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024704,1,OK,0.6940210,-0.4089999,-0.5745012,-0.1449216,98.444,-102.193,-162.266,0.0094614,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024704,1,OK,0.7971625,0.2633624,-0.0786074,-0.5375808,6.826,2.144,-188.405,0.0400198,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024704,1,OK,0.8893750,0.4110477,-0.1135718,0.1647826,-16.843,35.635,-215.334,0.0465033,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024712,1,OK,0.6939888,-0.4089297,-0.5745743,-0.1449842,98.454,-102.195,-162.264,0.0091285,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024712,1,OK,0.7969313,0.2632438,-0.0776530,-0.5381201,6.924,2.006,-188.436,0.0410296,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024712,1,OK,0.8892458,0.4109732,-0.1138744,0.1654555,-16.917,35.661,-215.387,0.0470129,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024720,1,OK,0.6939682,-0.4089342,-0.5746024,-0.1449590,98.462,-102.197,-162.274,0.0085913,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024720,1,OK,0.7972886,0.2632161,-0.0774313,-0.5376362,7.079,1.875,-188.451,0.0421597,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024720,1,OK,0.8894126,0.4107510,-0.1139368,0.1650677,-16.931,35.701,-215.304,0.0491284,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024728,1,OK,0.6939950,-0.4090548,-0.5744979,-0.1449048,98.450,-102.200,-162.246,0.0073604,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024728,1,OK,0.7980833,0.2630642,-0.0771429,-0.5365718,7.185,1.807,-188.463,0.0408669,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024728,1,OK,0.8894908,0.4105783,-0.1140273,0.1650132,-16.940,35.739,-215.269,0.0495912,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,9024736,1,OK,0.6940249,-0.4091732,-0.5744112,-0.1447708,98.453,-102.196,-162.252,0.0057873,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,9024736,1,OK,0.7980385,0.2630426,-0.0767035,-0.5367119,7.386,1.774,-188.535,0.0412138,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,9024736,1,OK,0.8895671,0.4103877,-0.1139369,0.1651387,-16.953,35.797,-215.147,0.0478772,0
