Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371264,1,OK,0.7125349,-0.4193283,-0.5420241,-0.1505583,94.338,-104.642,-162.139,0.0024402,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371264,1,OK,0.8290539,0.5176503,-0.0958363,0.1884759,1.499,48.310,-263.047,0.0467665,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371264,1,OK,0.6371968,0.3543309,0.1123774,-0.6751304,34.794,-11.212,-237.992,0.0352914,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371272,1,OK,0.7125199,-0.4192455,-0.5420660,-0.1507084,94.330,-104.642,-162.129,0.0025847,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371272,1,OK,0.8284113,0.5189219,-0.0958407,0.1878013,1.517,48.120,-263.406,0.0482645,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371272,1,OK,0.6335353,0.3523999,0.1178345,-0.6786475,35.473,-12.056,-237.863,0.0415835,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371280,1,OK,0.7125517,-0.4193152,-0.5419954,-0.1506181,94.315,-104.648,-162.122,0.0026311,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371280,1,OK,0.8276155,0.5200164,-0.0965870,0.1879001,1.438,47.913,-263.799,0.0557038,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371280,1,OK,0.6311522,0.3497728,0.1235501,-0.6812057,36.082,-12.597,-237.445,0.0458748,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371288,1,OK,0.7125613,-0.4193924,-0.5419578,-0.1504927,94.323,-104.648,-162.128,0.0021045,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371288,1,OK,0.8263091,0.5206423,-0.0990721,0.1906032,1.308,47.595,-264.510,0.0507290,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371288,1,OK,0.6260171,0.3480244,0.1298615,-0.6856512,37.082,-13.378,-237.176,0.0324089,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371296,1,OK,0.7125553,-0.4194106,-0.5419578,-0.1504709,94.325,-104.649,-162.120,0.0016169,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371296,1,OK,0.8255255,0.5215402,-0.0998847,0.1911192,1.187,47.359,-264.974,0.0500019,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371296,1,OK,0.6191164,0.3458224,0.1385553,-0.6913061,37.676,-14.489,-237.297,0.0374707,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371304,1,OK,0.7125825,-0.4195543,-0.5418486,-0.1503346,94.328,-104.648,-162.102,0.0005471,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371304,1,OK,0.8250698,0.5226850,-0.0995609,0.1901256,1.244,47.186,-265.296,0.0549267,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371304,1,OK,0.6114196,0.3453055,0.1457403,-0.6969146,38.187,-15.783,-237.442,0.0437315,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371312,1,OK,0.7126415,-0.4197395,-0.5416776,-0.1501542,94.315,-104.649,-162.086,0.0019076,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371312,1,OK,0.8240783,0.5234888,-0.1006722,0.1916233,1.457,47.013,-265.656,0.0531694,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371312,1,OK,0.6065457,0.3457583,0.1513322,-0.6997514,38.025,-16.795,-237.180,0.0435332,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371320,1,OK,0.7125861,-0.4195553,-0.5418208,-0.1504150,94.306,-104.655,-162.076,0.0012878,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371320,1,OK,0.8233523,0.5244181,-0.1006334,0.1922225,1.580,46.857,-265.887,0.0537899,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371320,1,OK,0.6017527,0.3457991,0.1563027,-0.7027703,38.138,-18.369,-237.459,0.0384710,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371328,1,OK,0.7125330,-0.4194663,-0.5419282,-0.1505276,94.313,-104.660,-162.087,0.0013669,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371328,1,OK,0.8228752,0.5250264,-0.1008612,0.1924855,1.650,46.679,-266.291,0.0550234,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371328,1,OK,0.5975096,0.3471268,0.1627573,-0.7042694,38.354,-19.345,-237.610,0.0366068,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371336,1,OK,0.7125369,-0.4194845,-0.5419213,-0.1504834,94.317,-104.662,-162.097,0.0018473,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371336,1,OK,0.8221925,0.5253794,-0.1018936,0.1938911,1.680,46.423,-266.510,0.0504889,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371336,1,OK,0.5912950,0.3475617,0.1681402,-0.7080254,38.498,-20.696,-237.811,0.0267296,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371344,1,OK,0.7125838,-0.4195806,-0.5418237,-0.1503447,94.310,-104.662,-162.102,0.0015000,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371344,1,OK,0.8216095,0.5259284,-0.1022532,0.1946827,1.791,46.261,-266.449,0.0514266,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371344,1,OK,0.5912112,0.3479113,0.1697000,-0.7075513,38.286,-21.260,-237.196,0.0341701,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371352,1,OK,0.7125323,-0.4194472,-0.5419488,-0.1505101,94.317,-104.663,-162.103,0.0018596,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371352,1,OK,0.8213416,0.5260871,-0.1022916,0.1953633,1.950,45.987,-266.456,0.0514296,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371352,1,OK,0.5907389,0.3482355,0.1703827,-0.7076223,37.876,-21.489,-236.531,0.0371894,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371360,1,OK,0.7124671,-0.4193294,-0.5420709,-0.1507074,94.326,-104.664,-162.090,0.0023834,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371360,1,OK,0.8214008,0.5262403,-0.1014030,0.1951646,2.162,45.715,-266.238,0.0525483,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371360,1,OK,0.5895640,0.3486365,0.1688879,-0.7087621,37.402,-22.067,-236.133,0.0324992,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371368,1,OK,0.7125026,-0.4194076,-0.5419757,-0.1506640,94.314,-104.662,-162.068,0.0020171,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371368,1,OK,0.8216637,0.5264379,-0.1000258,0.1942336,2.409,45.509,-265.802,0.0515588,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371368,1,OK,0.5888282,0.3488429,0.1677146,-0.7095504,36.584,-21.898,-235.434,0.0377343,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371376,1,OK,0.7125129,-0.4194156,-0.5419592,-0.1506523,94.314,-104.662,-162.069,0.0019026,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371376,1,OK,0.8220948,0.5259340,-0.0993798,0.1941063,2.725,45.197,-265.443,0.0541546,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371376,1,OK,0.5934572,0.3493512,0.1623028,-0.7066966,36.087,-21.959,-234.813,0.0361576,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371384,1,OK,0.7125269,-0.4194851,-0.5419133,-0.1505580,94.308,-104.669,-162.063,0.0018895,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371384,1,OK,0.8222414,0.5254692,-0.0989936,0.1949397,2.897,45.003,-265.121,0.0484542,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371384,1,OK,0.5956371,0.3496187,0.1587776,-0.7055302,35.238,-21.388,-233.667,0.0400935,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371392,1,OK,0.7125658,-0.4197012,-0.5417671,-0.1502974,94.310,-104.671,-162.046,0.0013282,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371392,1,OK,0.8226793,0.5251814,-0.0979753,0.1943813,3.004,44.874,-264.627,0.0515176,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371392,1,OK,0.5971861,0.3498454,0.1553692,-0.7048670,34.831,-21.304,-232.987,0.0363518,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371400,1,OK,0.7126269,-0.4199016,-0.5415926,-0.1500771,94.302,-104.667,-162.032,0.0031190,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371400,1,OK,0.8229957,0.5243772,-0.0983732,0.1950110,3.078,44.673,-264.284,0.0487218,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371400,1,OK,0.5971012,0.3485443,0.1544996,-0.7057740,34.474,-21.328,-232.149,0.0404737,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371408,1,OK,0.7127285,-0.4202062,-0.5413296,-0.1496897,94.293,-104.667,-162.022,0.0049738,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371408,1,OK,0.8228520,0.5240240,-0.0991694,0.1961601,2.976,44.603,-263.790,0.0510087,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371408,1,OK,0.5973871,0.3467364,0.1539876,-0.7065340,34.393,-21.357,-231.313,0.0452215,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371416,1,OK,0.7127518,-0.4202993,-0.5412567,-0.1495813,94.286,-104.671,-162.011,0.0054705,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371416,1,OK,0.8231016,0.5237247,-0.0994149,0.1957879,2.920,44.419,-263.603,0.0509803,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371416,1,OK,0.5980976,0.3450207,0.1528890,-0.7070113,34.593,-21.700,-230.717,0.0409155,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371424,1,OK,0.7127411,-0.4203291,-0.5412517,-0.1495665,94.293,-104.670,-162.009,0.0057451,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371424,1,OK,0.8228681,0.5234313,-0.1002298,0.1971336,2.854,44.274,-263.526,0.0502986,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371424,1,OK,0.5967742,0.3433964,0.1549477,-0.7084707,34.811,-21.846,-230.182,0.0357313,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371432,1,OK,0.7127933,-0.4204610,-0.5411185,-0.1494293,94.283,-104.666,-162.006,0.0065066,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371432,1,OK,0.8225122,0.5232118,-0.1014761,0.1985589,2.798,44.278,-263.459,0.0509869,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371432,1,OK,0.5964390,0.3420264,0.1559183,-0.7092023,35.000,-22.417,-229.697,0.0375570,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371440,1,OK,0.7128395,-0.4205895,-0.5410010,-0.1492726,94.281,-104.664,-162.005,0.0077351,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371440,1,OK,0.8223112,0.5231350,-0.1021267,0.1992592,2.809,44.250,-263.493,0.0546697,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371440,1,OK,0.5951718,0.3404195,0.1588279,-0.7103934,35.306,-22.922,-229.053,0.0359397,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371448,1,OK,0.7128263,-0.4205802,-0.5410167,-0.1493046,94.279,-104.666,-161.999,0.0071717,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371448,1,OK,0.8224881,0.5229989,-0.1020430,0.1989289,2.861,44.213,-263.577,0.0593386,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371448,1,OK,0.5927060,0.3389561,0.1625374,-0.7123131,35.751,-23.552,-228.746,0.0407363,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371456,1,OK,0.7127804,-0.4205462,-0.5410715,-0.1494212,94.280,-104.669,-161.979,0.0064580,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371456,1,OK,0.8223572,0.5229792,-0.1022681,0.1994057,2.762,44.289,-263.530,0.0485106,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371456,1,OK,0.5886778,0.3377530,0.1664678,-0.7153109,36.195,-24.314,-229.100,0.0376043,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371464,1,OK,0.7127407,-0.4203558,-0.5411980,-0.1496877,94.273,-104.666,-161.976,0.0037130,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371464,1,OK,0.8222589,0.5227094,-0.1029870,0.2001470,2.703,44.288,-263.449,0.0494706,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371464,1,OK,0.5889090,0.3379044,0.1687808,-0.7145067,36.597,-24.669,-229.361,0.0434426,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371472,1,OK,0.7127498,-0.4203670,-0.5411900,-0.1496419,94.282,-104.663,-162.001,0.0041780,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371472,1,OK,0.8225931,0.5231061,-0.1016225,0.1984275,2.850,44.350,-263.538,0.0513793,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371472,1,OK,0.5871118,0.3377496,0.1706117,-0.7156233,36.811,-25.045,-229.504,0.0431242,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371480,1,OK,0.7127497,-0.4203794,-0.5411993,-0.1495738,94.291,-104.665,-162.024,0.0040888,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371480,1,OK,0.8224371,0.5229843,-0.1021886,0.1991032,2.794,44.328,-263.454,0.0520420,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371480,1,OK,0.5849266,0.3376346,0.1731251,-0.7168622,36.718,-25.201,-229.686,0.0443641,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371488,1,OK,0.7126910,-0.4202141,-0.5413487,-0.1497773,94.305,-104.660,-162.038,0.0035737,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371488,1,OK,0.8223387,0.5228554,-0.1026842,0.1995927,2.744,44.316,-263.409,0.0527133,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371488,1,OK,0.5841755,0.3380232,0.1745673,-0.7169418,36.769,-25.534,-230.025,0.0442853,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371496,1,OK,0.7126239,-0.4200241,-0.5415009,-0.1500789,94.311,-104.654,-162.022,0.0028029,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371496,1,OK,0.8219918,0.5218716,-0.1049976,0.2023733,2.576,44.241,-263.393,0.0460286,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371496,1,OK,0.5809990,0.3385430,0.1768003,-0.7187284,36.840,-25.931,-230.358,0.0468616,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371504,1,OK,0.7126152,-0.4198628,-0.5415876,-0.1502586,94.304,-104.650,-162.034,0.0018710,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371504,1,OK,0.8218569,0.5216162,-0.1057507,0.2031860,2.541,44.277,-263.300,0.0554647,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371504,1,OK,0.5821560,0.3395715,0.1761268,-0.7174712,36.641,-26.138,-230.348,0.0473868,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371512,1,OK,0.7125861,-0.4198111,-0.5416638,-0.1502666,94.315,-104.652,-162.042,0.0017835,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371512,1,OK,0.8217681,0.5211691,-0.1066007,0.2042459,2.514,44.269,-263.274,0.0521398,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371512,1,OK,0.5825332,0.3396257,0.1759087,-0.7171928,36.654,-26.184,-230.138,0.0454570,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371520,1,OK,0.7124781,-0.4194541,-0.5419689,-0.1506747,94.323,-104.652,-162.053,0.0031964,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371520,1,OK,0.8217650,0.5208140,-0.1070238,0.2049413,2.498,44.286,-263.235,0.0532531,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371520,1,OK,0.5811773,0.3397312,0.1767477,-0.7180361,36.663,-26.456,-230.296,0.0420060,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371528,1,OK,0.7124244,-0.4192627,-0.5421352,-0.1508630,94.330,-104.654,-162.065,0.0047663,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371528,1,OK,0.8218530,0.5209426,-0.1064712,0.2045492,2.491,44.329,-263.172,0.0609612,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371528,1,OK,0.5806119,0.3402247,0.1768769,-0.7182280,36.714,-26.713,-230.224,0.0381850,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371536,1,OK,0.7125031,-0.4193992,-0.5419921,-0.1506260,94.319,-104.655,-162.083,0.0035508,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371536,1,OK,0.8220322,0.5215866,-0.1054030,0.2027329,2.554,44.427,-263.165,0.0524642,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371536,1,OK,0.5824409,0.3398502,0.1764981,-0.7170166,36.864,-26.849,-229.740,0.0400854,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371544,1,OK,0.7125458,-0.4196010,-0.5418608,-0.1503341,94.336,-104.649,-162.090,0.0025450,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371544,1,OK,0.8220609,0.5213813,-0.1055352,0.2030756,2.576,44.456,-263.119,0.0527295,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371544,1,OK,0.5822964,0.3384187,0.1767599,-0.7177462,37.012,-27.098,-229.383,0.0362676,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371552,1,OK,0.7124995,-0.4194639,-0.5419807,-0.1505037,94.337,-104.649,-162.084,0.0033183,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371552,1,OK,0.8220845,0.5211718,-0.1055967,0.2034855,2.601,44.483,-263.085,0.0522493,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371552,1,OK,0.5820714,0.3381904,0.1763356,-0.7181406,36.965,-27.526,-229.210,0.0379787,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371560,1,OK,0.7124735,-0.4194004,-0.5420197,-0.1506635,94.331,-104.647,-162.053,0.0033742,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371560,1,OK,0.8221269,0.5209862,-0.1055900,0.2037925,2.650,44.523,-263.042,0.0527253,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371560,1,OK,0.5815813,0.3384569,0.1769064,-0.7182716,36.369,-27.674,-228.824,0.0276053,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371568,1,OK,0.7124871,-0.4193645,-0.5420033,-0.1507580,94.316,-104.646,-162.034,0.0037961,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371568,1,OK,0.8221733,0.5208332,-0.1055025,0.2040420,2.707,44.569,-262.989,0.0527341,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371568,1,OK,0.5829642,0.3391488,0.1759963,-0.7170468,36.087,-27.818,-228.468,0.0383398,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371576,1,OK,0.7124808,-0.4193486,-0.5420299,-0.1507364,94.314,-104.651,-162.044,0.0051664,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371576,1,OK,0.8222075,0.5206806,-0.1054148,0.2043387,2.782,44.614,-262.934,0.0532891,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371576,1,OK,0.5810562,0.3383059,0.1761075,-0.7189638,35.849,-28.045,-228.310,0.0428130,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371584,1,OK,0.7123948,-0.4191750,-0.5422219,-0.1509351,94.324,-104.659,-162.043,0.0060642,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371584,1,OK,0.8222853,0.5205314,-0.1052177,0.2045071,2.850,44.646,-262.905,0.0530491,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371584,1,OK,0.5837748,0.3389451,0.1742005,-0.7169222,35.593,-27.910,-228.054,0.0373554,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371592,1,OK,0.7123822,-0.4191551,-0.5422222,-0.1510484,94.317,-104.658,-162.024,0.0063470,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371592,1,OK,0.8223431,0.5204559,-0.1049822,0.2045879,2.917,44.700,-262.857,0.0539341,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371592,1,OK,0.5850835,0.3389046,0.1732069,-0.7161148,35.433,-27.818,-227.793,0.0422693,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371600,1,OK,0.7124571,-0.4193992,-0.5420125,-0.1507703,94.306,-104.661,-162.012,0.0044693,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371600,1,OK,0.8223652,0.5203662,-0.1048641,0.2047877,2.981,44.755,-262.812,0.0539626,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371600,1,OK,0.5855630,0.3386986,0.1725688,-0.7159743,35.381,-27.948,-227.781,0.0406248,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371608,1,OK,0.7125130,-0.4195518,-0.5418831,-0.1505464,94.304,-104.660,-162.019,0.0028519,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371608,1,OK,0.8224017,0.5202276,-0.1048434,0.2050036,3.036,44.803,-262.760,0.0540331,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371608,1,OK,0.5861195,0.3392468,0.1722326,-0.7153401,35.441,-27.897,-227.653,0.0423531,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371616,1,OK,0.7124365,-0.4193774,-0.5420456,-0.1508093,94.319,-104.654,-162.002,0.0038555,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371616,1,OK,0.8224224,0.5201117,-0.1048306,0.2052214,3.067,44.847,-262.714,0.0543158,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371616,1,OK,0.5848582,0.3392136,0.1730981,-0.7161788,35.458,-27.804,-227.670,0.0466199,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371624,1,OK,0.7124669,-0.4194298,-0.5419628,-0.1508176,94.300,-104.657,-161.990,0.0029997,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371624,1,OK,0.8223748,0.5199940,-0.1050151,0.2056155,3.070,44.891,-262.677,0.0537451,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371624,1,OK,0.5855236,0.3391459,0.1728176,-0.7157348,35.403,-27.823,-227.734,0.0412509,0
3,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,7371632,1,OK,0.7125167,-0.4195745,-0.5418282,-0.1506631,94.290,-104.658,-161.988,0.0025108,0,Port 10: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,7371632,1,OK,0.8223707,0.5198539,-0.1051933,0.2058947,3.069,44.924,-262.634,0.0541991,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,7371632,1,OK,0.5843993,0.3392627,0.1736987,-0.7163847,35.644,-27.801,-227.883,0.0377318,0
