Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796464,1,OK,0.7895432,0.2551481,-0.0289957,-0.5573869,9.641,-9.411,-158.730,0.0385082,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796464,1,OK,0.8457295,0.4391210,-0.0991906,0.2864883,16.013,45.150,-231.615,0.0458628,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796464,1,OK,0.7052632,-0.3997960,-0.5521955,-0.1945435,100.318,-119.959,-161.853,0.0057637,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796472,1,OK,0.7910914,0.2552526,-0.0299278,-0.5550899,9.459,-9.187,-158.787,0.0381027,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796472,1,OK,0.8456194,0.4392117,-0.0993707,0.2866120,15.980,45.101,-231.643,0.0455266,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796472,1,OK,0.7052626,-0.3998605,-0.5521791,-0.1944593,100.324,-119.961,-161.861,0.0063029,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796480,1,OK,0.7932671,0.2550305,-0.0314976,-0.5519916,9.310,-9.021,-158.712,0.0421176,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796480,1,OK,0.8450188,0.4401786,-0.1000401,0.2866671,15.842,44.821,-231.706,0.0412535,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796480,1,OK,0.7052954,-0.3999225,-0.5521280,-0.1943580,100.332,-119.960,-161.873,0.0075369,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796488,1,OK,0.7940504,0.2552572,-0.0314869,-0.5507598,9.414,-9.283,-158.768,0.0393913,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796488,1,OK,0.8451244,0.4403532,-0.0999592,0.2861153,15.833,44.704,-231.786,0.0448330,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796488,1,OK,0.7052489,-0.3997898,-0.5522381,-0.1944870,100.333,-119.958,-161.877,0.0059700,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796496,1,OK,0.7949391,0.2561657,-0.0311204,-0.5490743,9.421,-9.594,-158.632,0.0384857,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796496,1,OK,0.8450549,0.4408296,-0.0999523,0.2855888,15.775,44.644,-231.870,0.0461740,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796496,1,OK,0.7052771,-0.3998375,-0.5521876,-0.1944297,100.334,-119.956,-161.883,0.0065990,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796504,1,OK,0.7963864,0.2569323,-0.0313785,-0.5465984,9.428,-10.126,-158.731,0.0353630,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796504,1,OK,0.8445078,0.4412678,-0.1004324,0.2863611,15.700,44.597,-231.813,0.0424627,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796504,1,OK,0.7052129,-0.3996495,-0.5523361,-0.1946274,100.342,-119.953,-161.893,0.0054714,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796512,1,OK,0.7955668,0.2579211,-0.0305192,-0.5473744,9.370,-10.624,-158.734,0.0358056,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796512,1,OK,0.8442792,0.4414999,-0.1008451,0.2865321,15.664,44.446,-231.812,0.0429770,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796512,1,OK,0.7051476,-0.3994271,-0.5525074,-0.1948346,100.346,-119.954,-161.899,0.0040749,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796520,1,OK,0.7952477,0.2585031,-0.0293191,-0.5476291,9.237,-11.071,-158.723,0.0367675,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796520,1,OK,0.8443011,0.4418737,-0.1009729,0.2858456,15.662,44.321,-231.911,0.0486074,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796520,1,OK,0.7051502,-0.3994155,-0.5525025,-0.1948626,100.337,-119.957,-161.892,0.0036586,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796528,1,OK,0.7957272,0.2590937,-0.0295709,-0.5466391,9.108,-11.286,-158.651,0.0437989,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796528,1,OK,0.8438858,0.4424299,-0.1013736,0.2860697,15.555,44.180,-232.015,0.0482560,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796528,1,OK,0.7051326,-0.3993644,-0.5525269,-0.1949620,100.330,-119.956,-161.868,0.0035788,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796536,1,OK,0.7962446,0.2597615,-0.0295988,-0.5455661,8.910,-11.489,-158.726,0.0429509,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796536,1,OK,0.8434433,0.4429574,-0.1021230,0.2862919,15.448,43.969,-232.100,0.0444618,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796536,1,OK,0.7050736,-0.3992067,-0.5526504,-0.1951480,100.330,-119.955,-161.872,0.0025892,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796544,1,OK,0.7966742,0.2604988,-0.0301164,-0.5445582,8.602,-11.613,-158.714,0.0341378,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796544,1,OK,0.8430575,0.4436195,-0.1028261,0.2861512,15.344,43.721,-232.330,0.0466934,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796544,1,OK,0.7050899,-0.3992417,-0.5526364,-0.1950574,100.341,-119.955,-161.895,0.0023006,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796552,1,OK,0.7970197,0.2618349,-0.0318221,-0.5433133,8.055,-11.731,-158.834,0.0393210,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796552,1,OK,0.8425095,0.4445187,-0.1035232,0.2861185,15.173,43.474,-232.557,0.0496801,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796552,1,OK,0.7049773,-0.3988862,-0.5529180,-0.1953931,100.352,-119.955,-161.915,0.0029007,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796560,1,OK,0.7973222,0.2640652,-0.0326986,-0.5417359,7.405,-12.242,-159.384,0.0395074,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796560,1,OK,0.8418852,0.4459710,-0.1039534,0.2855395,14.969,43.160,-232.917,0.0483442,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796560,1,OK,0.7049742,-0.3989078,-0.5529034,-0.1954013,100.343,-119.954,-161.896,0.0029485,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796568,1,OK,0.7982129,0.2668891,-0.0333659,-0.5389927,6.921,-13.138,-160.265,0.0376817,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796568,1,OK,0.8408677,0.4476121,-0.1052111,0.2855093,14.796,42.741,-233.356,0.0461238,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796568,1,OK,0.7049966,-0.3989952,-0.5528406,-0.1953200,100.342,-119.955,-161.891,0.0013443,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796576,1,OK,0.7988164,0.2699154,-0.0339303,-0.5365508,6.508,-14.370,-161.843,0.0359056,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796576,1,OK,0.8395316,0.4495888,-0.1067624,0.2857592,14.574,42.195,-233.925,0.0438880,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796576,1,OK,0.7049125,-0.3987733,-0.5530401,-0.1955117,100.355,-119.957,-161.912,0.0029103,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796584,1,OK,0.7991186,0.2737780,-0.0340983,-0.5341276,6.121,-15.607,-163.549,0.0408999,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796584,1,OK,0.8384808,0.4518698,-0.1079875,0.2847849,14.306,41.493,-234.765,0.0465854,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796584,1,OK,0.7049553,-0.3988724,-0.5529497,-0.1954109,100.354,-119.956,-161.914,0.0019455,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796592,1,OK,0.7992857,0.2778558,-0.0348309,-0.5317192,5.763,-16.904,-165.320,0.0442656,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796592,1,OK,0.8369747,0.4546836,-0.1098587,0.2840198,13.959,40.666,-235.985,0.0490322,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796592,1,OK,0.7050139,-0.3990656,-0.5528076,-0.1952071,100.356,-119.951,-161.907,0.0015958,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796600,1,OK,0.8012938,0.2818737,-0.0358787,-0.5264867,5.345,-18.155,-166.803,0.0378152,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796600,1,OK,0.8344228,0.4580292,-0.1129083,0.2849553,13.598,39.727,-237.444,0.0475131,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796600,1,OK,0.7049738,-0.3989580,-0.5528791,-0.1953690,100.351,-119.945,-161.892,0.0037159,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796608,1,OK,0.8020468,0.2864995,-0.0358911,-0.5228296,5.094,-19.747,-168.376,0.0475264,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796608,1,OK,0.8320379,0.4616299,-0.1155548,0.2850576,13.257,38.612,-239.143,0.0553952,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796608,1,OK,0.7049509,-0.3988872,-0.5529471,-0.1954039,100.353,-119.950,-161.904,0.0033187,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796616,1,OK,0.8026180,0.2916072,-0.0347055,-0.5191966,4.990,-21.576,-170.120,0.0471189,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796616,1,OK,0.8290305,0.4653352,-0.1186896,0.2865037,12.968,37.516,-240.774,0.0493518,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796616,1,OK,0.7049361,-0.3989089,-0.5529715,-0.1953443,100.368,-119.950,-161.901,0.0025016,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796624,1,OK,0.8044649,0.2961579,-0.0341573,-0.5137704,5.029,-23.616,-171.829,0.0482634,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796624,1,OK,0.8258565,0.4690241,-0.1217979,0.2883449,12.813,36.439,-242.217,0.0476254,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796624,1,OK,0.7049293,-0.3988529,-0.5529987,-0.1954060,100.367,-119.947,-161.906,0.0017137,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796632,1,OK,0.8059727,0.3011053,-0.0326433,-0.5086040,5.286,-25.241,-173.494,0.0435805,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796632,1,OK,0.8232811,0.4735196,-0.1232772,0.2877328,12.858,35.444,-243.716,0.0496398,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796632,1,OK,0.7050187,-0.3990873,-0.5528000,-0.1951668,100.361,-119.945,-161.894,0.0014220,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796640,1,OK,0.8077237,0.3052135,-0.0320573,-0.5033880,5.813,-26.380,-175.325,0.0437975,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796640,1,OK,0.8208283,0.4781899,-0.1239618,0.2867207,13.058,34.407,-245.174,0.0522274,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796640,1,OK,0.7050608,-0.3991932,-0.5527194,-0.1950264,100.363,-119.944,-161.904,0.0022227,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796648,1,OK,0.8107450,0.3090293,-0.0308407,-0.4962280,6.389,-26.875,-177.164,0.0424026,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796648,1,OK,0.8174427,0.4823882,-0.1257387,0.2885808,13.441,33.321,-246.636,0.0523686,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796648,1,OK,0.7049962,-0.3989952,-0.5528613,-0.1952627,100.367,-119.939,-161.904,0.0022521,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796656,1,OK,0.8125930,0.3141627,-0.0312079,-0.4899188,6.903,-28.200,-180.098,0.0378965,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796656,1,OK,0.8142310,0.4869294,-0.1265752,0.2896660,14.143,32.375,-248.053,0.0544045,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796656,1,OK,0.7049838,-0.3989388,-0.5528730,-0.1953896,100.352,-119.937,-161.878,0.0017573,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796664,1,OK,0.8143907,0.3181669,-0.0312153,-0.4843172,7.391,-29.492,-182.863,0.0488105,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796664,1,OK,0.8112576,0.4914883,-0.1264021,0.2903840,15.006,31.556,-249.448,0.0513745,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796664,1,OK,0.7049488,-0.3988474,-0.5529316,-0.1955367,100.340,-119.939,-161.855,0.0030829,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796672,1,OK,0.8163720,0.3228176,-0.0326314,-0.4777663,7.639,-30.146,-185.253,0.0498140,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796672,1,OK,0.8084987,0.4958825,-0.1256546,0.2909319,15.908,30.863,-250.771,0.0550839,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796672,1,OK,0.7048959,-0.3986808,-0.5530557,-0.1957161,100.336,-119.945,-161.869,0.0040288,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796680,1,OK,0.8186992,0.3278677,-0.0342763,-0.4701697,7.831,-31.110,-187.772,0.0497635,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796680,1,OK,0.8062304,0.4995616,-0.1247742,0.2913111,16.854,30.100,-252.354,0.0469608,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796680,1,OK,0.7048270,-0.3985021,-0.5532179,-0.1958697,100.350,-119.948,-161.895,0.0031751,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796688,1,OK,0.8199903,0.3329912,-0.0344607,-0.4642686,7.938,-32.028,-190.061,0.0534230,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796688,1,OK,0.8042415,0.5029882,-0.1234633,0.2914710,17.823,29.504,-253.681,0.0445916,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796688,1,OK,0.7048484,-0.3985142,-0.5532004,-0.1958174,100.356,-119.945,-161.919,0.0037504,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796696,1,OK,0.8204580,0.3384642,-0.0331673,-0.4595547,8.243,-33.229,-192.362,0.0519724,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796696,1,OK,0.8023654,0.5061655,-0.1223908,0.2915934,18.818,29.092,-255.067,0.0486065,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796696,1,OK,0.7048542,-0.3984802,-0.5532094,-0.1958402,100.349,-119.944,-161.927,0.0038909,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796704,1,OK,0.8214572,0.3438656,-0.0332608,-0.4537160,8.681,-34.289,-194.770,0.0424206,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796704,1,OK,0.8008345,0.5088941,-0.1207660,0.2917301,19.744,28.716,-256.098,0.0492076,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796704,1,OK,0.7048608,-0.3985147,-0.5531707,-0.1958558,100.340,-119.943,-161.892,0.0039861,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796712,1,OK,0.8216124,0.3488309,-0.0323815,-0.4496905,9.283,-35.237,-197.199,0.0399307,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796712,1,OK,0.7994219,0.5114752,-0.1192817,0.2917011,20.528,28.424,-256.793,0.0453666,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796712,1,OK,0.7048761,-0.3985757,-0.5531075,-0.1958549,100.331,-119.939,-161.878,0.0044920,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796720,1,OK,0.8222609,0.3534882,-0.0306478,-0.4449650,10.096,-36.112,-199.516,0.0395322,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796720,1,OK,0.7978380,0.5134852,-0.1189315,0.2926477,21.143,28.152,-257.266,0.0505101,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796720,1,OK,0.7048072,-0.3983582,-0.5532696,-0.1960877,100.334,-119.941,-161.886,0.0049538,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796728,1,OK,0.8216819,0.3577830,-0.0280497,-0.4427679,11.114,-37.108,-201.914,0.0471313,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796728,1,OK,0.7963534,0.5148759,-0.1193936,0.2940565,21.614,27.654,-258.238,0.0527165,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796728,1,OK,0.7048001,-0.3983518,-0.5532836,-0.1960866,100.334,-119.943,-161.890,0.0055677,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796736,1,OK,0.8217648,0.3625877,-0.0258027,-0.4388246,12.237,-37.759,-204.231,0.0586641,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796736,1,OK,0.7943978,0.5165534,-0.1208211,0.2958156,21.954,27.261,-259.219,0.0510593,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796736,1,OK,0.7048023,-0.3983439,-0.5532855,-0.1960892,100.332,-119.942,-161.883,0.0062944,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796744,1,OK,0.8221190,0.3667971,-0.0243476,-0.4347269,13.497,-38.533,-207.007,0.0507927,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796744,1,OK,0.7926246,0.5184910,-0.1218780,0.2967475,22.106,26.833,-260.176,0.0486580,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796744,1,OK,0.7048535,-0.3984901,-0.5531830,-0.1958972,100.336,-119.942,-161.889,0.0039913,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796752,1,OK,0.8217019,0.3717686,-0.0206543,-0.4314713,14.617,-39.122,-209.304,0.0545775,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796752,1,OK,0.7905683,0.5202606,-0.1236992,0.2983775,22.194,26.484,-260.891,0.0524115,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796752,1,OK,0.7049495,-0.3987785,-0.5529733,-0.1955567,100.339,-119.942,-161.888,0.0036845,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796760,1,OK,0.8210614,0.3764124,-0.0168761,-0.4288205,15.879,-39.933,-211.454,0.0488083,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796760,1,OK,0.7884393,0.5217995,-0.1257304,0.3004672,22.250,26.083,-261.550,0.0494161,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796760,1,OK,0.7050120,-0.3989380,-0.5528411,-0.1953798,100.337,-119.942,-161.882,0.0038830,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796768,1,OK,0.8209297,0.3812408,-0.0140847,-0.4248900,17.171,-40.849,-213.855,0.0378846,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796768,1,OK,0.7861587,0.5235402,-0.1278803,0.3025009,22.414,25.693,-262.240,0.0537629,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796768,1,OK,0.7049895,-0.3989419,-0.5528634,-0.1953899,100.341,-119.945,-161.877,0.0039296,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796776,1,OK,0.8197282,0.3863955,-0.0096214,-0.4226720,18.651,-41.850,-216.058,0.0334555,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796776,1,OK,0.7836766,0.5253707,-0.1302644,0.3047423,22.626,25.160,-263.379,0.0515699,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796776,1,OK,0.7050034,-0.3989590,-0.5528255,-0.1954121,100.341,-119.940,-161.868,0.0042332,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796784,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796784,1,OK,0.7807297,0.5273477,-0.1330671,0.3076666,22.872,24.677,-264.503,0.0475467,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796784,1,OK,0.7050277,-0.3990134,-0.5527770,-0.1953504,100.342,-119.938,-161.876,0.0050872,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796792,1,OK,0.8167991,0.3954864,0.0019218,-0.4200310,22.055,-43.648,-219.899,0.0595865,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796792,1,OK,0.7782274,0.5290742,-0.1351610,0.3101193,23.089,24.238,-265.371,0.0481831,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796792,1,OK,0.7050360,-0.3990082,-0.5527685,-0.1953552,100.341,-119.934,-161.864,0.0059788,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796800,1,OK,0.8159567,0.4001035,0.0069688,-0.4172329,23.532,-44.208,-221.902,0.0494641,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796800,1,OK,0.7759094,0.5312219,-0.1365634,0.3116383,23.371,23.982,-266.016,0.0525882,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796800,1,OK,0.7050813,-0.3991710,-0.5526563,-0.1951765,100.344,-119.934,-161.862,0.0063493,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796808,1,OK,0.8146035,0.4039003,0.0122848,-0.4160946,25.162,-45.038,-223.785,0.0389387,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796808,1,OK,0.7729635,0.5326633,-0.1396867,0.3150950,23.542,23.449,-266.968,0.0473693,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796808,1,OK,0.7051514,-0.3993470,-0.5525071,-0.1949855,100.339,-119.934,-161.857,0.0079572,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796816,1,Bad Fit,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796816,1,OK,0.7704077,0.5342052,-0.1422866,0.3175710,23.699,22.793,-268.006,0.0479018,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796816,1,OK,0.7051806,-0.3994619,-0.5524357,-0.1948471,100.346,-119.936,-161.863,0.0092184,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796824,1,OK,0.8127401,0.4119445,0.0236338,-0.4113352,28.333,-46.560,-227.643,0.0391086,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796824,1,OK,0.7675671,0.5360083,-0.1448809,0.3202272,23.855,22.256,-268.939,0.0491169,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796824,1,OK,0.7050885,-0.3992120,-0.5526448,-0.1950993,100.353,-119.937,-161.870,0.0079472,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,796832,1,OK,0.8118161,0.4157861,0.0290624,-0.4089400,29.867,-47.525,-229.512,0.0392550,0,Port 11: NDI-MF2 610016 T6A0-L00023  s/n:3919900A Channel:0,796832,1,OK,0.7657331,0.5379214,-0.1461994,0.3208101,24.142,21.650,-269.670,0.0515998,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,796832,1,OK,0.7050315,-0.3990284,-0.5527793,-0.1952996,100.353,-119.934,-161.868,0.0072604,0
