Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811096,1,OK,92.8894271,4.3735154,-92.8978726,-5.0465945,58.270,-33.491,-169.331,0.0347629,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811104,1,OK,92.8904843,4.3739625,-92.8989346,-5.0487420,58.264,-33.498,-169.321,0.0341687,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811112,1,OK,92.8884709,4.3752338,-92.8969203,-5.0451979,58.263,-33.490,-169.323,0.0339522,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811120,1,OK,92.8889452,4.3770366,-92.8974029,-5.0462074,58.256,-33.500,-169.328,0.0331352,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811128,1,OK,92.8885842,4.3782803,-92.8970457,-5.0456564,58.248,-33.506,-169.322,0.0334220,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811136,1,OK,92.8820346,4.3842322,-92.8904998,-5.0344747,58.235,-33.515,-169.325,0.0330935,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811144,1,OK,92.8742613,4.3897591,-92.8827250,-5.0213605,58.219,-33.528,-169.321,0.0330819,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811152,1,OK,92.7786107,4.4099155,-92.7868678,-4.8500715,58.384,-33.521,-169.267,0.0386752,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811160,1,OK,92.7308904,4.4170715,-92.7390320,-4.7658709,58.362,-33.542,-169.223,0.0433040,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811168,1,OK,92.7076593,4.4237431,-92.7157560,-4.7258708,58.342,-33.563,-169.213,0.0462231,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811176,1,OK,92.7034212,4.4361679,-92.7115507,-4.7191427,58.349,-33.587,-169.222,0.0435822,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811184,1,OK,92.6865255,4.4572738,-92.6946814,-4.6895334,58.329,-33.587,-169.242,0.0391641,0
