Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606104,1,OK,88.2087512,1.1664054,-88.2083799,-3.3590902,51.709,-34.891,-167.874,0.0316917,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606112,1,OK,88.2057061,1.1671781,-88.2053336,-3.3647954,51.715,-34.881,-167.872,0.0315691,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606120,1,OK,88.2043289,1.1660553,-88.2039569,-3.3674362,51.713,-34.875,-167.870,0.0317675,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606128,1,OK,88.2055730,1.1655760,-88.2052015,-3.3651149,51.709,-34.876,-167.859,0.0314164,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606136,1,OK,88.2071446,1.1641129,-88.2067744,-3.3622354,51.706,-34.879,-167.859,0.0319528,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606144,1,OK,88.2064393,1.1641408,-88.2060689,-3.3635137,51.707,-34.881,-167.861,0.0323952,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606152,1,OK,88.2043226,1.1651931,-88.2039511,-3.3673987,51.703,-34.876,-167.866,0.0321037,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606160,1,OK,88.2056422,1.1647623,-88.2052712,-3.3649569,51.706,-34.881,-167.876,0.0322540,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606168,1,OK,88.2074337,1.1627404,-88.2070644,-3.3616135,51.710,-34.888,-167.882,0.0324395,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606176,1,OK,88.2052580,1.1633690,-88.2048878,-3.3656945,51.711,-34.886,-167.890,0.0326913,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606184,1,OK,88.2044469,1.1636394,-88.2040764,-3.3672229,51.707,-34.884,-167.899,0.0332301,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606192,1,OK,88.2086101,1.1634602,-88.2082406,-3.3594157,51.704,-34.898,-167.898,0.0332889,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606200,1,OK,88.2096470,1.1627985,-88.2092782,-3.3574739,51.707,-34.901,-167.892,0.0329706,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606208,1,OK,88.2073119,1.1642526,-88.2069417,-3.3618400,51.705,-34.895,-167.896,0.0329315,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606216,1,OK,88.2059704,1.1652349,-88.2055992,-3.3643115,51.704,-34.895,-167.904,0.0327556,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606224,1,OK,88.2075255,1.1646112,-88.2071550,-3.3614489,51.704,-34.896,-167.908,0.0328260,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606232,1,OK,88.2092913,1.1635428,-88.2089218,-3.3581995,51.704,-34.902,-167.905,0.0332593,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606240,1,OK,88.2086821,1.1636392,-88.2083125,-3.3593374,51.705,-34.901,-167.896,0.0328882,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606248,1,OK,88.2079928,1.1643167,-88.2076226,-3.3605809,51.704,-34.899,-167.894,0.0325220,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606256,1,OK,88.2110095,1.1632768,-88.2106406,-3.3549206,51.701,-34.907,-167.884,0.0326101,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606264,1,OK,88.2128494,1.1628315,-88.2124811,-3.3514864,51.700,-34.911,-167.879,0.0327440,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606272,1,OK,88.2123166,1.1606371,-88.2119496,-3.3525428,51.698,-34.910,-167.881,0.0330811,0
