Pattern, Position, Event, EventNo, Timestamp
5, 1, ERROR, 83, 16716
5, 1, ERROR, 84, 16717
5, 1, ERROR, 85, 16718
5, 1, ERROR, 86, 16719
5, 1, ERROR, 87, 16722
5, 1, ERROR, 88, 23501
5, 1, ERROR, 89, 23502
5, 1, ERROR, 90, 23504
5, 1, ERROR, 91, 23524
5, 1, ERROR, 92, 23529
5, 1, ERROR, 93, 23560
5, 1, ERROR, 94, 23565
5, 1, ERROR, 95, 23572
5, 1, ERROR, 96, 23573
5, 1, ERROR, 97, 23577
5, 1, ERROR, 98, 23583
5, 1, ERROR, 99, 23590
5, 1, ERROR, 100, 23593
5, 1, ERROR, 101, 23594
5, 1, ERROR, 102, 23601
5, 1, ERROR, 103, 23608
5, 1, ERROR, 104, 23610
5, 1, ERROR, 105, 23613
5, 1, ERROR, 106, 23736
5, 1, ERROR, 107, 23742
5, 1, ERROR, 108, 23743
5, 1, ERROR, 109, 23744
5, 1, ERROR, 110, 23745
5, 1, ERROR, 111, 23748
5, 1, ERROR, 112, 23749
5, 1, ERROR, 113, 23753
5, 1, ERROR, 114, 23774
5, 1, ERROR, 115, 23799
5, 1, ERROR, 116, 23800
5, 1, ERROR, 117, 23802
5, 1, ERROR, 118, 23807
5, 1, ERROR, 119, 23808
5, 1, ERROR, 120, 23809
5, 1, ERROR, 121, 23812
5, 1, ERROR, 122, 23813
5, 1, SUCCESS, 0, 23820
5, 2, SUCCESS, 0, 1527
5, 3, SUCCESS, 0, 1355
5, 4, ERROR, 123, 198
5, 4, SUCCESS, 0, 972
5, 5, SUCCESS, 0, 1657
5, 6, SUCCESS, 0, 1519
5,0,PATTERN_FINISH,0,2401943
6,0,PATTERN_START,0,2406943
6, 1, SUCCESS, 0, 11436
6, 2, SUCCESS, 0, 1178
6, 3, ERROR, 1, 188
6, 3, SUCCESS, 0, 1222
6, 4, SUCCESS, 0, 1345
6, 5, SUCCESS, 0, 1748
6, 6, SUCCESS, 0, 1102
6,0,PATTERN_FINISH,0,2425370
0,0,TASK_FINISH,0,2425370
