Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011696,1,OK,0.7043790,-0.4212543,-0.5541090,-0.1391344,95.268,-102.523,-162.146,0.0055350,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011696,1,OK,0.9151692,0.2575381,0.1249584,-0.2837690,-15.200,64.486,-268.315,0.0452567,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011704,1,OK,0.7044119,-0.4214053,-0.5539931,-0.1389713,95.269,-102.518,-162.138,0.0031326,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011704,1,OK,0.9152105,0.2576741,0.1250339,-0.2834788,-15.118,64.484,-268.313,0.0448548,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011712,1,OK,0.7044737,-0.4216506,-0.5537884,-0.1387295,95.264,-102.516,-162.124,0.0009852,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011712,1,OK,0.9151224,0.2581461,0.1262009,-0.2828162,-14.877,64.496,-268.280,0.0713440,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011720,1,OK,0.7044979,-0.4217947,-0.5536723,-0.1386323,95.251,-102.523,-162.101,0.0016204,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011720,1,OK,0.9147989,0.2585839,0.1280037,-0.2826524,-14.444,64.206,-268.530,0.0439713,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011728,1,OK,0.7044976,-0.4217948,-0.5536904,-0.1385610,95.255,-102.528,-162.109,0.0020675,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011728,1,OK,0.9146398,0.2586846,0.1286144,-0.2827978,-14.424,64.215,-268.554,0.0452900,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011736,1,OK,0.7044632,-0.4216571,-0.5538073,-0.1386882,95.263,-102.526,-162.114,0.0027461,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011736,1,OK,0.9142751,0.2579288,0.1290848,-0.2844484,-14.397,64.200,-268.192,0.0455431,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011744,1,OK,0.7044213,-0.4214964,-0.5539343,-0.1388821,95.262,-102.524,-162.113,0.0042099,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011744,1,OK,0.9144778,0.2577767,0.1286952,-0.2841110,-14.379,64.315,-267.923,0.0459497,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011752,1,OK,0.7043566,-0.4212875,-0.5541181,-0.1391107,95.274,-102.523,-162.121,0.0056141,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011752,1,OK,0.9147802,0.2579220,0.1281097,-0.2832692,-14.395,64.351,-267.828,0.0426761,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011760,1,OK,0.7043137,-0.4211366,-0.5542331,-0.1393264,95.275,-102.524,-162.110,0.0069076,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011760,1,OK,0.9147470,0.2580536,0.1280545,-0.2832813,-14.391,64.296,-268.096,0.0440136,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011768,1,OK,0.7043644,-0.4213651,-0.5540656,-0.1390451,95.278,-102.527,-162.122,0.0054327,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011768,1,OK,0.9148947,0.2583850,0.1278576,-0.2825902,-14.407,64.208,-268.383,0.0345784,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011776,1,OK,0.7043742,-0.4214590,-0.5540210,-0.1388882,95.284,-102.530,-162.132,0.0053684,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011776,1,OK,0.9147644,0.2582740,0.1281535,-0.2829792,-14.384,64.273,-268.336,0.0451499,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011784,1,OK,0.7043518,-0.4213918,-0.5540999,-0.1388914,95.291,-102.536,-162.148,0.0062000,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011784,1,OK,0.9146911,0.2583232,0.1285689,-0.2829830,-14.331,64.150,-268.494,0.0324335,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011792,1,OK,0.7043272,-0.4212505,-0.5541932,-0.1390721,95.284,-102.540,-162.140,0.0071675,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011792,1,OK,0.9148222,0.2585718,0.1282394,-0.2824812,-14.326,64.098,-268.487,0.0283890,0
