Tools	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	Frame	Face	State	Angle	Latitude	Longitude	Spin	Tx	Ty	Tz	Error	Markers
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622784	1	OK	49.2567935	11.6642820	48.2076912	4.9444926	31.060	-6.866	-216.492	0.0593346	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622784	1	OK	50.3469823	13.9809197	48.8815543	-16.7359152	24.214	-3.983	-216.084	0.0161540	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622784	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622784	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622792	1	OK	49.2561365	11.6638431	48.2070904	4.9465390	31.082	-6.862	-216.492	0.0591163	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622792	1	OK	50.3497484	13.9728776	48.8862145	-16.7494187	24.225	-3.962	-216.077	0.0157775	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622792	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622792	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622808	1	OK	49.2582748	11.6612261	48.2097920	4.9274796	31.086	-6.855	-216.486	0.0592453	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622808	1	OK	50.3482846	13.9763603	48.8839165	-16.7369960	24.239	-3.972	-216.090	0.0162302	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622808	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622808	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622824	1	OK	49.2493896	11.6655200	48.1997801	4.9435578	31.100	-6.867	-216.494	0.0586552	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622824	1	OK	50.3487333	13.9635679	48.8871666	-16.7246502	24.224	-3.963	-216.089	0.0162275	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622824	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622824	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622832	1	OK	49.2501606	11.6674556	48.2002228	4.9342448	31.103	-6.869	-216.508	0.0589928	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622832	1	OK	50.3470049	13.9708288	48.8837703	-16.7347817	24.228	-3.981	-216.107	0.0155503	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622832	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622832	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622840	1	OK	49.2498679	11.6678094	48.1998538	4.9512109	31.105	-6.873	-216.520	0.0580306	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622840	1	OK	50.3540969	13.9652618	48.8924472	-16.7360382	24.220	-3.970	-216.106	0.0152572	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622840	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622840	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622856	1	OK	49.2377226	11.6613497	48.1884439	4.9708168	31.093	-6.895	-216.485	0.0574139	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622856	1	OK	50.3483267	13.9642163	48.8865977	-16.7124086	24.225	-3.982	-216.109	0.0157707	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622856	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622856	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622864	1	OK	49.2365636	11.6574185	48.1879668	4.9794991	31.086	-6.897	-216.484	0.0570376	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622864	1	OK	50.3491397	13.9642473	48.8874471	-16.7050254	24.224	-3.983	-216.104	0.0161345	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622864	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622864	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622872	1	OK	49.2402010	11.6581154	48.1916124	5.0008022	31.090	-6.887	-216.492	0.0569443	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622872	1	OK	50.3484175	13.9602600	48.8875518	-16.6931668	24.219	-3.986	-216.094	0.0161640	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622872	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622872	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622880	1	OK	49.2443561	11.6546699	48.1965594	5.0399003	31.084	-6.882	-216.499	0.0563717	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622880	1	OK	50.3535313	13.9567044	48.8937079	-16.6726098	24.216	-3.978	-216.090	0.0166338	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622880	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622880	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622896	1	OK	49.2369070	11.6624915	48.1873868	5.0759001	31.093	-6.912	-216.507	0.0562227	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622896	1	OK	50.3564918	13.9575689	48.8966379	-16.6577721	24.217	-3.988	-216.084	0.0155811	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622896	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622896	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622904	1	OK	49.2419290	11.6591125	48.1932214	5.0986976	31.087	-6.902	-216.499	0.0565582	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622904	1	OK	50.3561168	13.9643697	48.8947678	-16.6568442	24.220	-4.002	-216.079	0.0150058	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622904	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622904	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622912	1	OK	49.2471534	11.6595796	48.1985561	5.1427202	31.087	-6.894	-216.475	0.0564177	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622912	1	OK	50.3586882	13.9633979	48.8976864	-16.6326517	24.220	-4.000	-216.078	0.0156785	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622912	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622912	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622928	1	OK	49.2530022	11.6570816	48.2050856	5.1744194	31.081	-6.892	-216.475	0.0568848	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622928	1	OK	50.3644937	13.9694006	48.9024976	-16.6226960	24.228	-4.004	-216.081	0.0146882	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622928	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622928	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622936	1	OK	49.2603246	11.6637354	48.2114559	5.1844960	31.090	-6.886	-216.481	0.0576861	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622936	1	OK	50.3626163	13.9680856	48.9008059	-16.6070645	24.221	-4.014	-216.075	0.0143436	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622936	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622936	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622952	1	OK	49.2580260	11.6642650	48.2089732	5.2025380	31.086	-6.898	-216.449	0.0580769	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622952	1	OK	50.3634980	13.9735970	48.9005383	-16.5884348	24.225	-4.030	-216.083	0.0139599	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622952	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622952	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622960	1	OK	49.2566817	11.6717048	48.2062049	5.1978261	31.096	-6.903	-216.454	0.0586724	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622960	1	OK	50.3639900	13.9802210	48.8996182	-16.5830793	24.232	-4.040	-216.083	0.0139538	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622960	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622960	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622968	1	OK	49.2593889	11.6726688	48.2088361	5.2012675	31.094	-6.897	-216.469	0.0593824	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622968	1	OK	50.3656740	13.9835652	48.9006653	-16.5812170	24.238	-4.036	-216.088	0.0139809	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622968	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622968	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622976	1	OK	49.2646998	11.6698209	48.2148728	5.2064476	31.093	-6.887	-216.459	0.0589263	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622976	1	OK	50.3678746	13.9851671	48.9026351	-16.5699081	24.238	-4.033	-216.083	0.0144560	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622976	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622976	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622992	1	OK	49.2654193	11.6761167	48.2144571	5.2046080	31.101	-6.890	-216.497	0.0581447	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1622992	1	OK	50.3677223	13.9795770	48.9036888	-16.5456211	24.234	-4.025	-216.088	0.0151828	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1622992	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1622992	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623000	1	OK	49.2671429	11.6762053	48.2162292	5.2182263	31.100	-6.884	-216.505	0.0576367	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623000	1	OK	50.3740958	13.9756875	48.9112452	-16.5334477	24.232	-4.012	-216.082	0.0149161	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623000	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623000	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623008	1	OK	49.2658009	11.6732245	48.2153871	5.2100054	31.097	-6.885	-216.502	0.0576149	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623008	1	OK	50.3754330	13.9789789	48.9119390	-16.5095363	24.235	-4.013	-216.084	0.0159742	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623008	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623008	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623016	1	OK	49.2669941	11.6689608	48.2174123	5.2261962	31.097	-6.880	-216.496	0.0570259	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623016	1	OK	50.3746208	13.9775493	48.9113941	-16.5045110	24.233	-4.017	-216.087	0.0156338	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623016	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623016	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623032	1	OK	49.2732082	11.6734395	48.2230338	5.2241888	31.112	-6.865	-216.524	0.0560365	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623032	1	OK	50.3758127	13.9780657	48.9125371	-16.4988048	24.235	-4.013	-216.083	0.0155171	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623032	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623032	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623040	1	OK	49.2700138	11.6719285	48.2199980	5.2262079	31.108	-6.872	-216.523	0.0563043	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623040	1	OK	50.3794324	13.9731965	48.9174057	-16.5084929	24.234	-4.001	-216.074	0.0144219	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623040	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623040	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623048	1	OK	49.2726676	11.6720753	48.2227246	5.2237901	31.109	-6.871	-216.517	0.0561911	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623048	1	OK	50.3742677	13.9693770	48.9127954	-16.4951650	24.228	-4.010	-216.076	0.0150544	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623048	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623048	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623056	1	OK	49.2664863	11.6779754	48.2152210	5.2415055	31.119	-6.880	-216.524	0.0555604	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623056	1	OK	50.3733425	13.9741692	48.9107814	-16.4970356	24.239	-4.018	-216.089	0.0150068	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623056	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623056	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623064	1	OK	49.2683927	11.6741726	48.2179015	5.2288662	31.117	-6.869	-216.505	0.0568674	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623064	1	OK	50.3753305	13.9748260	48.9127324	-16.4993408	24.240	-4.016	-216.082	0.0148197	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623064	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623064	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623080	1	OK	49.2648821	11.6794156	48.2132903	5.2255986	31.133	-6.876	-216.504	0.0568530	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623080	1	OK	50.3733588	13.9766874	48.9102521	-16.5094672	24.245	-4.018	-216.051	0.0146460	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623080	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623080	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623088	1	OK	49.2649662	11.6821045	48.2128807	5.2248645	31.139	-6.876	-216.509	0.0575889	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623088	1	OK	50.3715751	13.9788149	48.9079118	-16.5249044	24.252	-4.025	-216.054	0.0141077	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623088	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623088	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
4	Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623096	1	OK	49.2632571	11.6796291	48.2115645	5.2001219	31.136	-6.877	-216.517	0.0580975	0	Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0	1623096	1	OK	50.3746965	13.9804967	48.9108339	-16.5435464	24.260	-4.016	-216.062	0.0131980	0	Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0	1623096	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0	Port 13: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0	1623096	1	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	0.0000000	0
