Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123992,1,OK,91.5295943,5.3526308,-91.5362950,-3.0497078,50.303,-36.875,-168.866,0.0248737,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124000,1,OK,91.5312171,5.3526161,-91.5379249,-3.0529732,50.306,-36.881,-168.874,0.0253141,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124008,1,OK,91.5288309,5.3537598,-91.5355311,-3.0482520,50.306,-36.874,-168.875,0.0253693,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124016,1,OK,91.5294643,5.3540236,-91.5361680,-3.0495119,50.305,-36.872,-168.871,0.0255025,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124024,1,OK,91.5271601,5.3542547,-91.5338542,-3.0449265,50.307,-36.863,-168.875,0.0252685,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124032,1,OK,91.5281690,5.3548466,-91.5348690,-3.0469301,50.306,-36.865,-168.885,0.0254349,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124040,1,OK,91.5320702,5.3559761,-91.5387902,-3.0547255,50.303,-36.876,-168.899,0.0255152,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124048,1,OK,91.5318938,5.3553976,-91.5386116,-3.0543820,50.301,-36.877,-168.898,0.0250962,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124056,1,OK,91.5315220,5.3556769,-91.5382388,-3.0536249,50.302,-36.873,-168.897,0.0251879,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124064,1,OK,91.5327995,5.3558820,-91.5395225,-3.0561771,50.300,-36.878,-168.898,0.0246726,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124072,1,OK,91.5333804,5.3555652,-91.5401051,-3.0573398,50.296,-36.882,-168.896,0.0245507,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124080,1,OK,91.5315794,5.3546843,-91.5382939,-3.0537472,50.296,-36.874,-168.894,0.0244382,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124088,1,OK,91.5333244,5.3541022,-91.5400452,-3.0571986,50.299,-36.878,-168.900,0.0249135,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124096,1,OK,91.5319830,5.3540006,-91.5386976,-3.0545282,50.295,-36.882,-168.902,0.0242208,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124104,1,OK,91.5335253,5.3535501,-91.5402456,-3.0575812,50.298,-36.884,-168.899,0.0240625,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124112,1,OK,91.5327575,5.3553228,-91.5394789,-3.0560821,50.296,-36.886,-168.894,0.0237356,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124120,1,OK,91.5286984,5.3545527,-91.5354000,-3.0479945,50.297,-36.874,-168.884,0.0238603,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124128,1,OK,91.5269675,5.3544384,-91.5336612,-3.0445382,50.300,-36.869,-168.889,0.0240661,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124136,1,OK,91.5279644,5.3540218,-91.5346615,-3.0465255,50.298,-36.874,-168.888,0.0236027,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124144,1,OK,91.5282606,5.3540289,-91.5349590,-3.0471066,50.301,-36.877,-168.891,0.0241055,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124152,1,OK,91.5275961,5.3543301,-91.5342924,-3.0457751,50.305,-36.870,-168.889,0.0246512,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124160,1,OK,91.5271210,5.3546953,-91.5338161,-3.0448140,50.303,-36.870,-168.884,0.0243231,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1124168,1,OK,91.5248388,5.3554628,-91.5315257,-3.0402711,50.303,-36.864,-168.882,0.0242352,0
