Pattern, Position, Event, EventNo, Timestamp
5, 5, SUCCESS, 0, 2758
5, 6, SUCCESS, 0, 3503
5,0,PATTERN_FINISH,0,312881
6,0,PATTERN_START,0,317881
6, 1, SUCCESS, 0, 2566
6, 2, SUCCESS, 0, 3126
6, 3, SUCCESS, 0, 1175
6, 4, ERROR, 1, 782
6, 4, ERROR, 2, 786
6, 4, ERROR, 3, 787
6, 4, ERROR, 4, 791
6, 4, ERROR, 5, 795
6, 4, ERROR, 6, 797
6, 4, ERROR, 7, 800
6, 4, ERROR, 8, 824
6, 4, ERROR, 9, 826
6, 4, ERROR, 10, 857
6, 4, ERROR, 11, 868
6, 4, ERROR, 12, 877
6, 4, ERROR, 13, 1105
6, 4, ERROR, 14, 1113
6, 4, ERROR, 15, 1115
6, 4, ERROR, 16, 1116
6, 4, ERROR, 17, 1118
6, 4, ERROR, 18, 1129
6, 4, ERROR, 19, 1141
6, 4, ERROR, 20, 1151
6, 4, ERROR, 21, 1170
6, 4, ERROR, 22, 1172
6, 4, ERROR, 23, 1173
6, 4, ERROR, 24, 1179
6, 4, ERROR, 25, 1196
6, 4, ERROR, 26, 1291
6, 4, ERROR, 27, 1300
6, 4, ERROR, 28, 1308
6, 4, ERROR, 29, 1309
6, 4, ERROR, 30, 1310
6, 4, ERROR, 31, 1310
6, 4, ERROR, 32, 1314
6, 4, ERROR, 33, 1318
6, 4, ERROR, 34, 1323
6, 4, ERROR, 35, 1324
6, 4, SUCCESS, 0, 1325
6, 5, SUCCESS, 0, 3641
6, 6, ERROR, 36, 3155
6, 6, ERROR, 37, 3156
6, 6, ERROR, 38, 3157
6, 6, ERROR, 39, 3157
6, 6, ERROR, 40, 3159
6, 6, ERROR, 41, 3161
6, 6, ERROR, 42, 3162
6, 6, ERROR, 43, 3163
6, 6, ERROR, 44, 3168
6, 6, ERROR, 45, 3169
6, 6, ERROR, 46, 3174
6, 6, ERROR, 47, 3175
6, 6, ERROR, 48, 3181
6, 6, ERROR, 49, 3212
6, 6, ERROR, 50, 3215
6, 6, ERROR, 51, 3216
6, 6, ERROR, 52, 3217
6, 6, ERROR, 53, 3222
6, 6, ERROR, 54, 3223
6, 6, ERROR, 55, 3226
6, 6, ERROR, 56, 3230
6, 6, ERROR, 57, 3235
6, 6, ERROR, 58, 3562
6, 6, ERROR, 59, 3563
6, 6, ERROR, 60, 3564
6, 6, ERROR, 61, 3565
6, 6, ERROR, 62, 3566
6, 6, ERROR, 63, 3567
6, 6, ERROR, 64, 3570
6, 6, ERROR, 65, 3574
6, 6, ERROR, 66, 3577
6, 6, ERROR, 67, 3579
6, 6, ERROR, 68, 3581
6, 6, ERROR, 69, 3582
6, 6, ERROR, 70, 3583
6, 6, ERROR, 71, 3584
6, 6, ERROR, 72, 3586
6, 6, ERROR, 73, 3588
6, 6, ERROR, 74, 3595
6, 6, ERROR, 75, 3689
6, 6, ERROR, 76, 3700
6, 6, ERROR, 77, 3738
6, 6, ERROR, 78, 3799
6, 6, ERROR, 79, 3877
6, 6, ERROR, 80, 3881
6, 6, ERROR, 81, 3883
6, 6, ERROR, 82, 3884
6, 6, ERROR, 83, 3892
6, 6, ERROR, 84, 3896
6, 6, ERROR, 85, 3909
6, 6, ERROR, 86, 3923
6, 6, ERROR, 87, 4077
6, 6, ERROR, 88, 4088
6, 6, ERROR, 89, 4090
6, 6, ERROR, 90, 4092
6, 6, ERROR, 91, 4095
6, 6, ERROR, 92, 4098
6, 6, ERROR, 93, 4103
6, 6, ERROR, 94, 4103
6, 6, ERROR, 95, 4106
6, 6, ERROR, 96, 4107
6, 6, ERROR, 97, 4108
6, 6, ERROR, 98, 4109
6, 6, ERROR, 99, 4109
6, 6, SUCCESS, 0, 4804
6,0,PATTERN_FINISH,0,334913
0,0,TASK_FINISH,0,334913

