Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393664,1,OK,90.6777804,2.4353468,-90.6783932,1.3544054,58.167,-35.693,-168.956,0.0194587,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393672,1,OK,90.6803691,2.4359951,-90.6809845,1.3595778,58.168,-35.692,-168.955,0.0192536,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393680,1,OK,90.6835615,2.4374319,-90.6841805,1.3659582,58.166,-35.690,-168.959,0.0193740,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393688,1,OK,90.6882233,2.4387926,-90.6888472,1.3752670,58.158,-35.692,-168.958,0.0189554,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393696,1,OK,90.6961255,2.4401940,-90.6967573,1.3910515,58.160,-35.686,-168.960,0.0187792,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393704,1,OK,90.7078268,2.4428335,-90.7084707,1.4144344,58.165,-35.675,-168.964,0.0188368,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393712,1,OK,90.7227073,2.4434350,-90.7233650,1.4441693,58.167,-35.669,-168.972,0.0185017,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393720,1,OK,90.7441197,2.4427338,-90.7447966,1.4869520,58.162,-35.677,-168.985,0.0179088,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393728,1,OK,90.7601160,2.4419073,-90.7608069,1.5189215,58.164,-35.664,-168.997,0.0181628,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393736,1,OK,90.7765188,2.4424041,-90.7772249,1.5516951,58.161,-35.658,-169.020,0.0185043,0
