Tools,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992240,1,OK,63.3298899,-21.4786069,61.1610032,-46.6314409,-44.487,20.996,-274.583,0.0221194,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992248,1,OK,63.3259457,-21.4787879,61.1566401,-46.6226012,-44.497,21.008,-274.555,0.0218582,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992256,1,OK,63.3101482,-21.4697603,61.1412789,-46.6514994,-44.495,21.001,-274.525,0.0229083,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992264,1,OK,63.2979344,-21.4633902,61.1292711,-46.6728700,-44.491,21.003,-274.483,0.0238486,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992272,1,OK,63.2910812,-21.4557590,61.1234133,-46.6791519,-44.479,21.010,-274.435,0.0246060,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992280,1,OK,63.2881643,-21.4591997,61.1194701,-46.6728524,-44.482,21.014,-274.408,0.0240697,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992288,1,OK,63.2803751,-21.4604620,61.1106581,-46.6702646,-44.489,20.996,-274.386,0.0241694,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992296,1,OK,63.2715997,-21.4468615,61.1039888,-46.6686879,-44.466,20.988,-274.353,0.0239990,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992304,1,OK,63.2696264,-21.4446832,61.1022983,-46.6665090,-44.458,20.984,-274.341,0.0215948,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992312,1,OK,63.2715191,-21.4358804,61.1062806,-46.6457469,-44.438,20.987,-274.329,0.0219437,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992320,1,OK,63.2734783,-21.4333501,61.1089760,-46.6447379,-44.441,20.981,-274.331,0.0214347,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992328,1,OK,63.2749573,-21.4272339,61.1119215,-46.6572357,-44.445,20.974,-274.332,0.0205177,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992336,1,OK,63.2885907,-21.4241945,61.1275192,-46.6329023,-44.446,20.986,-274.330,0.0189202,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992344,1,OK,63.3030888,-21.4271630,61.1427642,-46.5985303,-44.457,20.991,-274.367,0.0179996,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992352,1,OK,63.3158400,-21.4353970,61.1549566,-46.5816239,-44.481,20.992,-274.422,0.0171843,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992360,1,OK,63.3237117,-21.4340009,61.1638846,-46.5627285,-44.476,20.997,-274.448,0.0160070,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992368,1,OK,63.3319837,-21.4344535,61.1728515,-46.5486896,-44.468,21.009,-274.462,0.0149498,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992376,1,OK,63.3369038,-21.4422652,61.1765551,-46.5481842,-44.481,21.003,-274.512,0.0156059,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992384,1,OK,63.3494559,-21.4441309,61.1899076,-46.5165095,-44.482,21.022,-274.541,0.0159202,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992392,1,OK,63.3543997,-21.4527453,61.1934644,-46.5003704,-44.488,21.017,-274.561,0.0161909,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992400,1,OK,63.3503105,-21.4565937,61.1881509,-46.5061533,-44.479,20.998,-274.553,0.0169401,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992408,1,OK,63.3436289,-21.4622554,61.1796033,-46.5336310,-44.479,20.972,-274.577,0.0182222,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992416,1,OK,63.3400672,-21.4678141,61.1744966,-46.5491288,-44.485,20.958,-274.607,0.0191580,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992424,1,OK,63.3349176,-21.4700567,61.1683664,-46.5570563,-44.478,20.946,-274.616,0.0186142,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992432,1,OK,63.3278108,-21.4687906,61.1608504,-46.5518654,-44.458,20.932,-274.586,0.0184411,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992440,1,OK,63.3267473,-21.4759271,61.1581388,-46.5509071,-44.458,20.917,-274.594,0.0191952,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992448,1,OK,63.3286654,-21.4795901,61.1594479,-46.5470460,-44.460,20.915,-274.640,0.0201543,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992456,1,OK,63.3319502,-21.4886593,61.1610833,-46.5372805,-44.460,20.912,-274.659,0.0191311,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992464,1,OK,63.3259537,-21.4909466,61.1540131,-46.5506388,-44.443,20.892,-274.644,0.0185613,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992472,1,OK,63.3241505,-21.4910107,61.1520222,-46.5591501,-44.440,20.882,-274.648,0.0177046,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992480,1,OK,63.3291890,-21.4956833,61.1565330,-46.5365572,-44.446,20.893,-274.682,0.0160696,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992488,1,OK,63.3375633,-21.5011187,61.1645359,-46.5082002,-44.446,20.907,-274.692,0.0151853,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992496,1,OK,63.3356373,-21.5030925,61.1619960,-46.4947915,-44.434,20.903,-274.688,0.0147549,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992504,1,OK,63.3313241,-21.5021183,61.1574780,-46.5153135,-44.426,20.899,-274.672,0.0147092,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992512,1,OK,63.3403241,-21.5019204,61.1673892,-46.5075515,-44.426,20.919,-274.701,0.0150441,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992520,1,OK,63.3495094,-21.5040292,61.1770032,-46.5091605,-44.427,20.940,-274.698,0.0147612,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992528,1,OK,63.3515690,-21.5039449,61.1792798,-46.5022179,-44.425,20.946,-274.672,0.0137413,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992536,1,OK,63.3489113,-21.4989107,61.1774571,-46.5146177,-44.417,20.941,-274.660,0.0148583,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992544,1,OK,63.3517150,-21.5024979,61.1797536,-46.5093744,-44.434,20.943,-274.677,0.0164826,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992552,1,OK,63.3562454,-21.5020058,61.1848276,-46.5103807,-44.432,20.959,-274.688,0.0183310,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992560,1,OK,63.3548112,-21.4977606,61.1841750,-46.5304473,-44.422,20.959,-274.679,0.0190409,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992568,1,OK,63.3508270,-21.4914701,61.1811697,-46.5308579,-44.408,20.953,-274.654,0.0190559,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992576,1,OK,63.3588299,-21.4943156,61.1893272,-46.5173852,-44.414,20.969,-274.657,0.0187445,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992584,1,OK,63.3659147,-21.5019631,61.1954384,-46.4976968,-44.428,20.972,-274.677,0.0193410,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992592,1,OK,63.3620607,-21.5035306,61.1908733,-46.5073497,-44.432,20.958,-274.679,0.0201092,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992600,1,OK,63.3533020,-21.5018521,61.1816337,-46.5045500,-44.433,20.937,-274.679,0.0204846,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992608,1,OK,63.3559421,-21.5032682,61.1842215,-46.5078130,-44.432,20.940,-274.682,0.0219806,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992616,1,OK,63.3604128,-21.5080494,61.1880871,-46.4862749,-44.442,20.945,-274.687,0.0230601,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992624,1,OK,63.3610061,-21.5076803,61.1888176,-46.4823138,-44.452,20.946,-274.704,0.0223151,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992632,1,OK,63.3641312,-21.5139324,61.1908891,-46.4682866,-44.459,20.953,-274.705,0.0203950,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992640,1,OK,63.3703561,-21.5175434,61.1969322,-46.4443182,-44.468,20.963,-274.709,0.0190691,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992648,1,OK,63.3737628,-21.5214578,61.1998193,-46.4359058,-44.481,20.973,-274.729,0.0191582,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992656,1,OK,63.3692258,-21.5222010,61.1946829,-46.4374723,-44.487,20.958,-274.734,0.0185985,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992664,1,OK,63.3683715,-21.5177079,61.1947203,-46.4421970,-44.482,20.962,-274.734,0.0207529,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992672,1,OK,63.3665928,-21.5144202,61.1934826,-46.4520803,-44.475,20.963,-274.711,0.0208925,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992680,1,OK,63.3642896,-21.5159013,61.1906359,-46.4627551,-44.478,20.962,-274.719,0.0205379,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992688,1,OK,63.3663288,-21.5176100,61.1925015,-46.4524278,-44.488,20.962,-274.741,0.0203583,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992696,1,OK,63.3693270,-21.5121541,61.1969719,-46.4543411,-44.480,20.974,-274.720,0.0184315,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992704,1,OK,63.3725114,-21.5118564,61.2005281,-46.4441541,-44.460,20.981,-274.700,0.0171631,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992712,1,OK,63.3715982,-21.5034100,61.2013566,-46.4366682,-44.447,20.984,-274.695,0.0170807,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992720,1,OK,63.3715840,-21.5047543,61.2010498,-46.4404225,-44.447,20.989,-274.696,0.0179556,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992728,1,OK,63.3703519,-21.5000161,61.2007251,-46.4469882,-44.436,20.991,-274.689,0.0188306,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992736,1,OK,63.3661649,-21.4947770,61.1972691,-46.4607855,-44.422,20.988,-274.686,0.0189628,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992744,1,OK,63.3576109,-21.4921766,61.1884541,-46.4858829,-44.416,20.971,-274.671,0.0180516,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992752,1,OK,63.3588082,-21.4999096,61.1880917,-46.4678534,-44.434,20.970,-274.698,0.0164551,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992760,1,OK,63.3641909,-21.4988766,61.1942171,-46.4488374,-44.437,20.977,-274.703,0.0156277,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992768,1,OK,63.3560047,-21.4918761,61.1867583,-46.4735241,-44.423,20.964,-274.665,0.0157260,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992776,1,OK,63.3489839,-21.4926109,61.1789019,-46.4822236,-44.418,20.952,-274.668,0.0152377,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992784,1,OK,63.3431688,-21.4960247,61.1717865,-46.4919453,-44.433,20.937,-274.686,0.0155886,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992792,1,OK,63.3342952,-21.5028861,61.1605693,-46.5189895,-44.448,20.912,-274.701,0.0157744,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992800,1,OK,63.3297401,-21.5017678,61.1558173,-46.5256712,-44.448,20.895,-274.690,0.0169335,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992808,1,OK,63.3283234,-21.5000619,61.1546341,-46.5411566,-44.438,20.895,-274.670,0.0180987,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992816,1,OK,63.3310005,-21.5066229,61.1561458,-46.5352685,-44.451,20.901,-274.669,0.0189195,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992824,1,OK,63.3386330,-21.5112194,61.1635176,-46.5081081,-44.461,20.916,-274.684,0.0188090,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992832,1,OK,63.3365910,-21.5066162,61.1622774,-46.5163989,-44.455,20.917,-274.683,0.0202339,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992840,1,OK,63.3364705,-21.5012719,61.1633045,-46.5299578,-44.441,20.926,-274.670,0.0208509,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992848,1,OK,63.3380029,-21.5100124,61.1630887,-46.5298323,-44.448,20.929,-274.697,0.0205265,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992856,1,OK,63.3388087,-21.5130409,61.1633150,-46.5387951,-44.456,20.929,-274.712,0.0223040,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992864,1,OK,63.3362628,-21.5078929,61.1616405,-46.5502094,-44.446,20.928,-274.703,0.0227656,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992872,1,OK,63.3405564,-21.5001166,61.1680351,-46.5396547,-44.430,20.946,-274.684,0.0252692,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992880,1,OK,63.3439704,-21.4992429,61.1719678,-46.5364160,-44.431,20.962,-274.693,0.0250747,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992888,1,OK,63.3462321,-21.5069492,61.1727766,-46.5330335,-44.447,20.963,-274.727,0.0247902,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992896,1,OK,63.3433740,-21.5035082,61.1703890,-46.5413092,-44.447,20.958,-274.719,0.0243254,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992904,1,OK,63.3358282,-21.5012233,61.1626108,-46.5535437,-44.440,20.941,-274.700,0.0227531,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992912,1,OK,63.3414202,-21.5072394,61.1674375,-46.5516996,-44.450,20.949,-274.689,0.0226826,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992920,1,OK,63.3402638,-21.5136497,61.1647784,-46.5450109,-44.461,20.938,-274.695,0.0223970,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992928,1,OK,63.3414628,-21.5086460,61.1671790,-46.5297142,-44.459,20.945,-274.698,0.0210277,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992936,1,OK,63.3459359,-21.5023946,61.1734395,-46.5156053,-44.453,20.963,-274.683,0.0198497,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992944,1,OK,63.3515607,-21.5043126,61.1791910,-46.4955603,-44.459,20.976,-274.693,0.0189646,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992952,1,OK,63.3514611,-21.5104138,61.1777589,-46.4941929,-44.473,20.968,-274.703,0.0154324,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992960,1,OK,63.3461658,-21.5101624,61.1720069,-46.5026934,-44.474,20.957,-274.726,0.0149327,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992968,1,OK,63.3462435,-21.5091640,61.1723088,-46.4922370,-44.487,20.949,-274.729,0.0140273,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992976,1,OK,63.3471631,-21.5113995,61.1728322,-46.4821034,-44.483,20.948,-274.724,0.0129168,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992984,1,OK,63.3523971,-21.5129935,61.1782258,-46.4772343,-44.484,20.964,-274.735,0.0129881,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1992992,1,OK,63.3463987,-21.5108318,61.1721172,-46.4801486,-44.481,20.957,-274.757,0.0120624,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993000,1,OK,63.3430225,-21.5110846,61.1683602,-46.4938894,-44.486,20.953,-274.768,0.0130019,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993008,1,OK,63.3431640,-21.5091007,61.1689458,-46.4919309,-44.483,20.953,-274.754,0.0138909,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993016,1,OK,63.3370853,-21.5155284,61.1608853,-46.5016473,-44.493,20.929,-274.752,0.0144473,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993024,1,OK,63.3316095,-21.5234620,61.1531574,-46.5247548,-44.506,20.911,-274.778,0.0166122,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993032,1,OK,63.3340103,-21.5219787,61.1561125,-46.5147118,-44.503,20.915,-274.767,0.0188132,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993040,1,OK,63.3344984,-21.5180148,61.1575086,-46.5171874,-44.495,20.921,-274.735,0.0199117,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993048,1,OK,63.3301493,-21.5136621,61.1536844,-46.5241304,-44.472,20.928,-274.717,0.0189681,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993056,1,OK,63.3334481,-21.5147674,61.1570619,-46.5326964,-44.480,20.929,-274.731,0.0195311,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993064,1,OK,63.3355879,-21.5152522,61.1593032,-46.5334376,-44.488,20.931,-274.737,0.0196276,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993072,1,OK,63.3384548,-21.5150383,61.1624934,-46.5326254,-44.487,20.930,-274.708,0.0187733,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993080,1,OK,63.3378039,-21.5097200,61.1629339,-46.5383288,-44.476,20.930,-274.696,0.0181741,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993088,1,OK,63.3405777,-21.5191163,61.1639362,-46.5388530,-44.495,20.928,-274.722,0.0179440,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993096,1,OK,63.3413896,-21.5212116,61.1643716,-46.5275847,-44.505,20.929,-274.758,0.0173568,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993104,1,OK,63.3405444,-21.5121114,61.1654201,-46.5248503,-44.489,20.935,-274.716,0.0157052,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993112,1,OK,63.3411659,-21.5100018,61.1665593,-46.5222321,-44.477,20.939,-274.707,0.0143398,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993120,1,OK,63.3504495,-21.5188483,61.1748199,-46.4893801,-44.490,20.947,-274.715,0.0131158,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993128,1,OK,63.3569386,-21.5239172,61.1808362,-46.4740767,-44.507,20.950,-274.725,0.0134010,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993136,1,OK,63.3602349,-21.5187985,61.1855614,-46.4582204,-44.497,20.966,-274.727,0.0136338,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993144,1,OK,63.3627010,-21.5150136,61.1890864,-46.4479148,-44.489,20.971,-274.720,0.0144530,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993160,1,OK,63.3679091,-21.5222088,61.1932373,-46.4198722,-44.507,20.980,-274.750,0.0141145,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993168,1,OK,63.3707734,-21.5146144,61.1980247,-46.4122922,-44.491,20.993,-274.731,0.0122805,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993176,1,OK,63.3726210,-21.5078278,61.2015211,-46.4140259,-44.474,21.003,-274.708,0.0114967,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993184,1,OK,63.3738626,-21.5099833,61.2024154,-46.4136188,-44.479,20.999,-274.713,0.0117553,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993192,1,OK,63.3770083,-21.5109032,61.2056654,-46.4018481,-44.485,21.006,-274.725,0.0121886,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993200,1,OK,63.3724881,-21.5050404,61.2019791,-46.4211940,-44.481,21.001,-274.729,0.0126295,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993208,1,OK,63.3747212,-21.4931808,61.2069951,-46.4340472,-44.456,21.015,-274.711,0.0141274,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993216,1,OK,63.3727144,-21.4966764,61.2040383,-46.4335356,-44.463,21.009,-274.708,0.0138180,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993224,1,OK,63.3622003,-21.5010075,61.1915730,-46.4629695,-44.467,20.984,-274.717,0.0141445,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993232,1,OK,63.3586751,-21.4947305,61.1890677,-46.4829233,-44.451,20.988,-274.718,0.0150246,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993240,1,OK,63.3571668,-21.4893656,61.1885759,-46.4910732,-44.443,20.985,-274.696,0.0146009,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993248,1,OK,63.3545274,-21.4939569,61.1846879,-46.4970523,-44.446,20.975,-274.693,0.0155496,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993256,1,OK,63.3506362,-21.5029666,61.1784692,-46.5091349,-44.460,20.963,-274.709,0.0169509,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993264,1,OK,63.3562396,-21.5031319,61.1845771,-46.4978345,-44.463,20.979,-274.722,0.0170243,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993272,1,OK,63.3507582,-21.5083533,61.1774350,-46.5149859,-44.473,20.966,-274.726,0.0179059,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993280,1,OK,63.3505350,-21.5072068,61.1774388,-46.5239778,-44.475,20.965,-274.720,0.0181655,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993288,1,OK,63.3448537,-21.5159822,61.1693056,-46.5195416,-44.489,20.946,-274.735,0.0171447,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993296,1,OK,63.3472479,-21.5129118,61.1725971,-46.5124616,-44.484,20.947,-274.743,0.0170593,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993304,1,OK,63.3593002,-21.5102923,61.1863809,-46.4687244,-44.488,20.972,-274.742,0.0155615,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993312,1,OK,63.3633350,-21.5126441,61.1902954,-46.4463892,-44.494,20.978,-274.739,0.0149642,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993320,1,OK,63.3636443,-21.5159029,61.1899280,-46.4482481,-44.495,20.978,-274.747,0.0153456,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993328,1,OK,63.3577000,-21.5152543,61.1835504,-46.4636384,-44.499,20.969,-274.762,0.0164033,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993336,1,OK,63.3595359,-21.5079339,61.1871507,-46.4662670,-44.486,20.978,-274.749,0.0166808,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993344,1,OK,63.3662941,-21.5008685,61.1960915,-46.4607313,-44.470,20.996,-274.719,0.0165514,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1993352,1,OK,63.3665872,-21.5012174,61.1963373,-46.4603390,-44.467,20.994,-274.710,0.0163792,0
