Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644440,1,OK,89.7693499,-0.8016151,-89.7693274,-0.4038757,50.970,-32.896,-168.805,0.0192913,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644448,1,OK,89.7667970,-0.7990475,-89.7667743,-0.4083296,50.966,-32.889,-168.821,0.0193466,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644456,1,OK,89.7664190,-0.7975111,-89.7663963,-0.4089989,50.965,-32.893,-168.831,0.0199670,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644464,1,OK,89.7674335,-0.7968037,-89.7674110,-0.4072101,50.960,-32.899,-168.823,0.0201515,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644472,1,OK,89.7662220,-0.7969698,-89.7661994,-0.4093440,50.963,-32.898,-168.830,0.0203358,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644480,1,OK,89.7640086,-0.7966810,-89.7639857,-0.4132125,50.962,-32.891,-168.823,0.0200056,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644488,1,OK,89.7641855,-0.7967234,-89.7641627,-0.4129072,50.965,-32.891,-168.817,0.0196081,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644496,1,OK,89.7644074,-0.7958954,-89.7643847,-0.4125207,50.966,-32.889,-168.822,0.0196028,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644504,1,OK,89.7620827,-0.7958204,-89.7620598,-0.4165838,50.961,-32.886,-168.824,0.0196287,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644512,1,OK,89.7600335,-0.7963471,-89.7600103,-0.4201739,50.962,-32.882,-168.820,0.0197528,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644520,1,OK,89.7618276,-0.7957108,-89.7618046,-0.4170399,50.964,-32.887,-168.826,0.0195472,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644528,1,OK,89.7630329,-0.7978905,-89.7630099,-0.4149397,50.965,-32.892,-168.814,0.0196305,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644536,1,OK,89.7602765,-0.7989280,-89.7602532,-0.4197681,50.969,-32.885,-168.808,0.0194738,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644544,1,OK,89.7572532,-0.7972269,-89.7572297,-0.4250736,50.974,-32.876,-168.816,0.0193999,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644552,1,OK,89.7582072,-0.7972948,-89.7581838,-0.4234006,50.971,-32.879,-168.814,0.0194205,0
